smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,co2_location_label,fuel_region_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503104078334000.0,665643.674722,-503104078334000.0,-503104077864000.0,-503104078805000.0,-503104078758000.0,-503104077911000.0,2.0,443081501698.0,49,0.0714285714286,1.07010398565e-12,0.0007288792554,0.0714113745622,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503104088813000.0,539159.639878,-503104088813000.0,-503104088431000.0,-503104089194000.0,-503104089156000.0,-503104088469000.0,2.0,290693117274.0,113,0.0714285714286,1.07010398565e-12,0.00145797650079,0.142844106523,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503104105325000.0,3036971.87382,-503104105325000.0,-503104103178000.0,-503104107473000.0,-503104107258000.0,-503104103393000.0,2.0,9223198162370.0,177,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503104127448000.0,2723620.24377,-503104127448000.0,-503104125522000.0,-503104129374000.0,-503104129181000.0,-503104125714000.0,2.0,7418107232300.0,241,0.0714285714286,1.07010398565e-12,0.00145815485623,0.142861580758,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503104142242000.0,268285.637753,-503104142242000.0,-503104142053000.0,-503104142432000.0,-503104142413000.0,-503104142072000.0,2.0,71977183424.5,305,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503104162009000.0,5279619.8528,-503104162009000.0,-503104158276000.0,-503104165742000.0,-503104165369000.0,-503104158649000.0,2.0,27874385790000.0,369,0.0714285714286,1.07010398565e-12,0.00145817467351,0.14286352234,0.142894736842
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503126219074000.0,5699870.33922,-503126219074000.0,-503126215043000.0,-503126223104000.0,-503126222701000.0,-503126215446000.0,2.0,32488521884000.0,58,0.142857142857,1.07010398565e-12,0.0007288792554,0.0714113745622,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503126230205000.0,136488.711914,-503126230205000.0,-503126230109000.0,-503126230302000.0,-503126230292000.0,-503126230119000.0,2.0,18629168480.0,122,0.142857142857,1.07010398565e-12,0.00145797650079,0.142844106523,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503126250152000.0,2509623.52464,-503126250152000.0,-503126248378000.0,-503126251927000.0,-503126251749000.0,-503126248555000.0,2.0,6298210235440.0,186,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503126271319000.0,1261786.17747,-503126271319000.0,-503126270427000.0,-503126272211000.0,-503126272122000.0,-503126270516000.0,2.0,1592104357670.0,250,0.142857142857,1.07010398565e-12,0.00145815485623,0.142861580758,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503126286447000.0,390433.782203,-503126286447000.0,-503126286171000.0,-503126286723000.0,-503126286695000.0,-503126286198000.0,2.0,152438538285.0,314,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-503126303822000.0,4486945.24033,-503126303822000.0,-503126300650000.0,-503126306995000.0,-503126306678000.0,-503126300967000.0,2.0,20132677589700.0,378,0.142857142857,1.07010398565e-12,0.00145817467351,0.14286352234,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586980401507000.0,900338.823553,-586980401507000.0,-586980400871000.0,-586980402144000.0,-586980402080000.0,-586980400934000.0,2.0,810609997197.0,57,0.0714285714286,1.07010398565e-12,0.0003644396277,0.0714113745622,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586980413684000.0,433362.588442,-586980413684000.0,-586980413378000.0,-586980413991000.0,-586980413960000.0,-586980413409000.0,2.0,187803133061.0,121,0.0714285714286,1.07010398565e-12,0.000728988250394,0.142844106523,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586980433953000.0,1781716.22522,-586980433953000.0,-586980432693000.0,-586980435213000.0,-586980435087000.0,-586980432819000.0,2.0,3174512707200.0,185,0.0714285714286,1.07010398565e-12,0.000729087336753,0.14286352234,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586980453224000.0,4016481.24521,-586980453224000.0,-586980450384000.0,-586980456064000.0,-586980455780000.0,-586980450668000.0,2.0,16132121593200.0,249,0.0714285714286,1.07010398565e-12,0.000729077428117,0.142861580758,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586980470962000.0,2982679.64063,-586980470962000.0,-586980468853000.0,-586980473071000.0,-586980472860000.0,-586980469064000.0,2.0,8896377838660.0,313,0.0714285714286,1.07010398565e-12,0.000729087336753,0.14286352234,0.0714473684211
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,braidwood,illinois,illinois,-586980486543000.0,5793556.72863,-586980486543000.0,-586980482446000.0,-586980490640000.0,-586980490230000.0,-586980482856000.0,2.0,33565299567800.0,377,0.0714285714286,1.07010398565e-12,0.000729087336753,0.14286352234,0.0714473684211
