smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758899927000.0,6872619.44277,-707758899927000.0,-707758895067000.0,-707758904786000.0,-707758904300000.0,-707758895553000.0,2.0,47232898005200.0,46,0.0714285714286,0.00145739726157,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758926189000.0,8031217.52767,-707758926189000.0,-707758920510000.0,-707758931868000.0,-707758931300000.0,-707758921078000.0,2.0,64500454976800.0,54,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-262.2,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-707758953970000.0,14700546.1573,-707758953970000.0,-707758943575000.0,-707758964364000.0,-707758963325000.0,-707758944614000.0,2.0,216106057324000.0,62,0.0714285714286,0.000728710625628,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849181975848000.0,38198599.5166,-849181975848000.0,-849181948838000.0,-849182002859000.0,-849182000158000.0,-849181951539000.0,2.0,1459133005030000.0,7,0.0714285714286,0.000728578682369,2.43433201164e-13,0.071417989418,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849181986372000.0,4133986.0404,-849181986372000.0,-849181983449000.0,-849181989295000.0,-849181989003000.0,-849181983741000.0,2.0,17089840582300.0,15,0.0714285714286,0.001457289308,2.43433201164e-13,0.142848912404,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849182015107000.0,1913401.69335,-849182015107000.0,-849182013754000.0,-849182016460000.0,-849182016324000.0,-849182013889000.0,2.0,3661106040110.0,23,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849182045464000.0,18107809.479,-849182045464000.0,-849182032660000.0,-849182058268000.0,-849182056988000.0,-849182033940000.0,2.0,327892764126000.0,31,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849182096654000.0,49788928.8071,-849182096654000.0,-849182061448000.0,-849182131860000.0,-849182128339000.0,-849182064968000.0,2.0,2478937431760000.0,39,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849182122662000.0,17508804.4754,-849182122662000.0,-849182110281000.0,-849182135042000.0,-849182133804000.0,-849182111519000.0,2.0,306558234157000.0,55,0.0714285714286,0.00145740925641,2.43433201164e-13,0.142860670194,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849182127540000.0,17633178.1942,-849182127540000.0,-849182115071000.0,-849182140008000.0,-849182138761000.0,-849182116318000.0,2.0,310928973229000.0,47,0.0714285714286,0.00145739726157,2.43433201164e-13,0.142859494415,0.142822580645
720.0,-173.7,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849182156491000.0,1225385.82298,-849182156491000.0,-849182155625000.0,-849182157357000.0,-849182157271000.0,-849182155711000.0,2.0,1501570415160.0,63,0.0714285714286,0.000728710625628,2.43433201164e-13,0.0714309229865,0.142822580645
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227813152000.0,2531791.14546,-849227813152000.0,-849227811362000.0,-849227814943000.0,-849227814763000.0,-849227811541000.0,2.0,6409966404210.0,72,0.142857142857,0.000728990076317,0.0,0.071417989418,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227836846000.0,20310615.4821,-849227836846000.0,-849227822484000.0,-849227851208000.0,-849227849772000.0,-849227823920000.0,2.0,412521101264000.0,80,0.142857142857,0.0014581121704,0.0,0.142848912404,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227861281000.0,5330205.03449,-849227861281000.0,-849227857512000.0,-849227865050000.0,-849227864673000.0,-849227857889000.0,2.0,28411085709700.0,88,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227866205000.0,6450069.04735,-849227866205000.0,-849227861644000.0,-849227870766000.0,-849227870310000.0,-849227862100000.0,2.0,41603390715500.0,96,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227901785000.0,16241120.2318,-849227901785000.0,-849227890301000.0,-849227913269000.0,-849227912121000.0,-849227891449000.0,2.0,263773986385000.0,104,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227952271000.0,14569218.3968,-849227952271000.0,-849227941969000.0,-849227962573000.0,-849227961543000.0,-849227943000000.0,2.0,212262124695000.0,112,0.142857142857,0.00145822018493,0.0,0.142859494415,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849227987493000.0,2010570.80462,-849227987493000.0,-849227986072000.0,-849227988915000.0,-849227988773000.0,-849227986214000.0,2.0,4042394960380.0,120,0.142857142857,0.00145823218654,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-15493.4,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-849228013498000.0,20302657.7024,-849228013498000.0,-849227999142000.0,-849228027854000.0,-849228026419000.0,-849228000578000.0,2.0,412197909782000.0,128,0.142857142857,0.000729122094079,0.0,0.0714309229865,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990764946005000.0,22059457.6944,-990764946005000.0,-990764930407000.0,-990764961604000.0,-990764960044000.0,-990764931967000.0,2.0,486619673771000.0,8,0.0714285714286,0.000364495038159,0.0,0.071417989418,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,60751.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990764992845000.0,13254355.9005,-990764992845000.0,-990764983472000.0,-990765002217000.0,-990765001280000.0,-990764984410000.0,2.0,175677950337000.0,16,0.0714285714286,0.000729056085198,0.0,0.142848912404,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,182254.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990765016951000.0,1888012.31726,-990765016951000.0,-990765015615000.0,-990765018286000.0,-990765018152000.0,-990765015749000.0,2.0,3564590510130.0,32,0.0714285714286,0.000729116093271,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,121503.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990765018544000.0,42931100.0936,-990765018544000.0,-990764988187000.0,-990765048900000.0,-990765045865000.0,-990764991222000.0,2.0,1843079355250000.0,24,0.0714285714286,0.000729116093271,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,303757.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990765099117000.0,9233755.93506,-990765099117000.0,-990765092588000.0,-990765105647000.0,-990765104994000.0,-990765093241000.0,2.0,85262248668200.0,48,0.0714285714286,0.000729110092464,0.0,0.142859494415,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,243006.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990765108427000.0,50675753.2291,-990765108427000.0,-990765072594000.0,-990765144261000.0,-990765140677000.0,-990765076178000.0,2.0,2568031965330000.0,40,0.0714285714286,0.000729116093271,0.0,0.142860670194,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,425260.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990765139893000.0,7562157.44888,-990765139893000.0,-990765134546000.0,-990765145241000.0,-990765144706000.0,-990765135081000.0,2.0,57186225281600.0,64,0.0714285714286,0.000364561047039,0.0,0.0714309229865,0.0714516129032
720.0,-85.1,-17719.2,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,364508.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-990765149141000.0,69031293.8565,-990765149141000.0,-990765100329000.0,-990765197954000.0,-990765193073000.0,-990765105210000.0,2.0,4765319531500000.0,56,0.0714285714286,0.000729116093271,0.0,0.142860670194,0.0714516129032
