smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,ProbabilityWeight-ft_capacity,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-106548050.381,22843020.2299,-106548050.381,-90395595.8737,-122700504.888,-121085259.438,-92010841.3245,2.0,521803573222000.0,0.111290322581,0.111103979461,0.00137387033564,526,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-108126371.509,2046809.61185,-108126371.509,-106679058.553,-109573684.466,-109428953.17,-106823789.848,2.0,4189429587180.0,0.111290322581,0.111136071887,0.0013742671786,422,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-108906377.832,1366077.97838,-108906377.832,-107940414.83,-109872340.834,-109775744.534,-108037011.13,2.0,1866169043010.0,0.111290322581,0.111103979461,0.00137384956709,513,0.111109748728,3.4776821570799994e-14
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110743986.525,3163587.44947,-110743986.525,-108506992.386,-112980980.663,-112757281.249,-108730691.8,2.0,10008285550500.0,0.0556451612903,0.111103979461,0.000686935167818,161,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-112640131.102,4371578.08801,-112640131.102,-109548958.592,-115731303.613,-115422186.362,-109858075.843,2.0,19110694979500.0,0.0556451612903,0.111136071887,0.000687134628026,331,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-116158394.052,409521.595008,-116158394.052,-115868818.555,-116447969.549,-116419011.999,-115897776.105,2.0,167707936778.0,0.110483870968,0.111103979461,0.000681937789602,605,0.0555541185209,3.4776821570799994e-14
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-118243919.212,22519932.9338,-118243919.212,-102319921.923,-134167916.502,-132575516.773,-103912321.652,2.0,507147379342000.0,0.110483870968,0.111136071887,0.00136431078318,435,0.111111596344,3.4776821570799994e-14
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-122261826.673,3065190.553,-122261826.673,-120094409.648,-124429243.699,-124212501.996,-120311151.35,2.0,9395393126220.0,0.111290322581,0.111103979461,0.00137387033564,252,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-127129099.425,636835.790438,-127129099.425,-126678788.519,-127579410.331,-127534379.24,-126723819.61,2.0,405559823983.0,0.111290322581,0.111103979461,0.00137384956709,617,0.111109748728,3.4776821570799994e-14
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-134771095.171,768451.422156,-134771095.171,-134227717.959,-135314472.383,-135260134.661,-134282055.681,2.0,590517588214.0,0.110483870968,0.111103979461,0.00136391475349,525,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-134999854.874,1964080.87583,-134999854.874,-133611039.968,-136388669.78,-136249788.29,-133749921.459,2.0,3857613686810.0,0.110483870968,0.111136071887,0.00136431078318,434,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-147852656.379,33288041.7046,-147852656.379,-124314456.358,-171390856.401,-169037036.399,-126668276.36,2.0,1108093720530000.0,0.111290322581,0.111136071887,0.00137426925605,343,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-155709541.204,24230227.532,-155709541.204,-138576183.007,-172842899.402,-171129563.582,-140289518.826,2.0,587103926252000.0,0.111290322581,0.111103979461,0.00137384956709,616,0.111109748728,3.4776821570799994e-14
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-170913328.357,302179.271434,-170913328.357,-170699655.345,-171127001.369,-171105634.068,-170721022.647,2.0,91312312084.7,0.0556451612903,0.111103979461,0.000686935167818,251,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-170972965.65,691152.914838,-170972965.65,-170484246.737,-171461684.563,-171412812.671,-170533118.628,2.0,477692351689.0,0.111290322581,0.111103979461,0.000686915437701,707,0.0555541185209,3.4776821570799994e-14
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-172763215.154,3864603.17829,-172763215.154,-170030528.04,-175495902.268,-175222633.556,-170303796.751,2.0,14935157725700.0,0.111290322581,0.111103979461,0.000686915437701,502,0.0555541185209,3.4776821570799994e-14
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-175899548.32,5745542.46313,-175899548.32,-171836836.283,-179962260.358,-179555989.154,-172243107.487,2.0,33011258195600.0,0.0556451612903,0.111136071887,0.000687133589299,421,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-182128808.908,3571895.61957,-182128808.908,-179603097.294,-184654520.523,-184401949.361,-179855668.456,2.0,12758438317100.0,0.111290322581,0.111136071887,0.00137426925605,342,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-191447556.668,10423200.1525,-191447556.668,-184077241.159,-198817872.178,-198080840.627,-184814272.71,2.0,108643101419000.0,0.111290322581,0.111136071887,0.00137426925605,433,0.111111596344,3.4776821570799994e-14
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-193172858.105,3050468.51122,-193172858.105,-191015851.135,-195329865.075,-195114164.378,-191231551.832,2.0,9305358137930.0,0.110483870968,0.111103979461,0.00136391475349,524,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-197703813.275,1128035.411,-197703813.275,-196906171.787,-198501454.764,-198421690.615,-196985935.936,2.0,1272463888460.0,0.0556451612903,0.0555519897304,0.000343467583909,81,0.111111428379,3.4776821570799994e-14
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-200965403.97,1820992.57517,-200965403.97,-199677767.772,-202253040.169,-202124276.549,-199806531.392,2.0,3316013958810.0,0.111290322581,0.111103979461,0.00137384956709,512,0.111109748728,3.4776821570799994e-14
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-201344608.283,13117460.992,-201344608.283,-192069162.664,-210620053.903,-209692509.341,-192996707.226,2.0,172067782876000.0,0.110483870968,0.111103979461,0.000681937789602,604,0.0555541185209,3.4776821570799994e-14
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-207280750.256,3300847.16842,-207280750.256,-204946698.839,-209614801.672,-209381396.531,-205180103.981,2.0,10895592029300.0,0.111290322581,0.111103979461,0.00137387241249,172,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-217929705.216,384087.430432,-217929705.216,-217658114.389,-218201296.042,-218174136.96,-217685273.472,2.0,147523154216.0,0.111290322581,0.111103979461,0.00137387033564,263,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-220636325.135,4476671.91708,-220636325.135,-217470840.066,-223801810.205,-223485261.698,-217787388.573,2.0,20040591453100.0,0.110483870968,0.111136071887,0.00136431078318,445,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-222182729.125,17181832.1809,-222182729.125,-210033339.076,-234332119.173,-233117180.168,-211248278.081,2.0,295215357094000.0,0.0556451612903,0.111103979461,0.00034345771885,501,0.0555541185209,3.4776821570799994e-14
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-225958404.779,10514079.5028,-225958404.779,-218523827.864,-233392981.693,-232649524.002,-219267285.556,2.0,110545867791000.0,0.110483870968,0.111136071887,0.00136430872078,354,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-228260938.829,682627.537027,-228260938.829,-227778248.268,-228743629.389,-228695360.333,-227826517.324,2.0,465980354308.0,0.111290322581,0.111103979461,0.00137387241249,536,0.111111596344,3.4776821570799994e-14
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-229141250.498,12787000.8276,-229141250.498,-220099475.502,-238183025.494,-237278847.995,-221003653.001,2.0,163507390165000.0,0.111290322581,0.111103979461,0.00137387033564,627,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-245134317.459,40749334.2146,-245134317.459,-216320186.907,-273948448.011,-271067034.955,-219201599.962,2.0,1660508238930000.0,0.110483870968,0.111103979461,0.00136389413545,615,0.111109748728,3.4776821570799994e-14
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-246868700.875,17030572.6459,-246868700.875,-234826267.47,-258911134.281,-257706890.94,-236030510.81,2.0,290040404648000.0,0.111290322581,0.111103979461,0.00137384956709,718,0.111109748728,3.4776821570799994e-14
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-248452676.253,5752447.87484,-248452676.253,-244385081.352,-252520271.153,-252113511.663,-244791840.842,2.0,33090656552700.0,0.111290322581,0.111103979461,0.000686915437701,809,0.0555541185209,3.4776821570799994e-14
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-249965753.118,1630224.31292,-249965753.118,-248813010.452,-251118495.785,-251003221.518,-248928284.718,2.0,2657631310430.0,0.111290322581,0.111136071887,0.00137426925605,432,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-251034544.2,17001060.0559,-251034544.2,-239012979.347,-263056109.053,-261853952.568,-240215135.833,2.0,289036043026000.0,0.0556451612903,0.111136071887,0.000687134628026,341,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-252038601.511,1986043.33524,-252038601.511,-250634256.801,-253442946.222,-253302511.751,-250774691.272,2.0,3944368129460.0,0.0556451612903,0.111103979461,0.000686936206245,171,0.111111596344,3.4776821570799994e-14
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-260828047.524,11601666.5735,-260828047.524,-252624430.417,-269031664.631,-268211302.92,-253444792.128,2.0,134598667283000.0,0.0556451612903,0.111103979461,0.000686924783546,511,0.111109748728,3.4776821570799994e-14
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-264042784.383,143425.952692,-264042784.383,-263941366.919,-264144201.846,-264134060.1,-263951508.665,2.0,20571003905.5,0.111290322581,0.111103979461,0.00137387033564,262,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-270463426.769,8094942.51339,-270463426.769,-264739438.025,-276187415.514,-275615016.639,-265311836.899,2.0,65528094295100.0,0.110483870968,0.111103979461,0.00136389413545,614,0.111109748728,3.4776821570799994e-14
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-275550251.043,18220849.835,-275550251.043,-262666164.566,-288434337.52,-287145928.873,-263954573.213,2.0,331999368711000.0,0.111290322581,0.111136071887,0.0013742671786,353,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-278677881.014,6078382.68299,-278677881.014,-274379815.401,-282975946.628,-282546140.067,-274809621.962,2.0,36946736040900.0,0.111290322581,0.111103979461,0.00137387033564,523,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-279582191.044,943804.735479,-279582191.044,-278914820.316,-280249561.773,-280182824.7,-278981557.389,2.0,890767378713.0,0.110483870968,0.111103979461,0.0013639168153,535,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-285578325.473,19208020.2046,-285578325.473,-271996204.133,-299160446.813,-297802234.679,-273354416.267,2.0,368948040181000.0,0.111290322581,0.111103979461,0.00137387033564,626,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-293970878.64,112916.618467,-293970878.64,-293891034.533,-294050722.747,-294042738.336,-293899018.944,2.0,12750162726.1,0.110483870968,0.111136071887,0.00136431078318,444,0.111111596344,3.4776821570799994e-14
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-299244729.4,2048190.23326,-299244729.4,-297796440.197,-300693018.603,-300548189.683,-297941269.117,2.0,4195083231640.0,0.111290322581,0.111103979461,0.000686915437701,603,0.0555541185209,3.4776821570799994e-14
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-303841795.415,4857200.23751,-303841795.415,-300407236.189,-307276354.64,-306932898.718,-300750692.112,2.0,23592394147200.0,0.111290322581,0.111103979461,0.000686915437701,706,0.0555541185209,3.4776821570799994e-14
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-308409147.512,40577308.3559,-308409147.512,-279716657.611,-337101637.412,-334232388.422,-282585906.601,2.0,1646517953410000.0,0.111290322581,0.111103979461,0.00137384956709,717,0.111109748728,3.4776821570799994e-14
720.0,-705.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-312806295.984,3004920.82161,-312806295.984,-310681496.094,-314931095.874,-314718615.885,-310893976.083,2.0,9029549144170.0,0.0556451612903,0.111103979461,0.000686935167818,261,0.111111428379,3.4776821570799994e-14
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313592394.992,842332.186324,-313592394.992,-312996776.191,-314188013.793,-314128451.913,-313056338.071,2.0,709523512117.0,0.0556451612903,0.111136071887,0.000687134628026,431,0.111111596344,3.4776821570799994e-14
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-331203291.422,18664415.8386,-331203291.422,-318005556.416,-344401026.428,-343081252.928,-319325329.916,2.0,348360418595000.0,0.111290322581,0.111136071887,0.0013742671786,352,0.111111428379,3.4776821570799994e-14
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-331594931.842,382653.635628,-331594931.842,-331324354.862,-331865508.823,-331838451.125,-331351412.56,2.0,146423804860.0,0.111290322581,0.111103979461,0.00137384956709,613,0.111109748728,3.4776821570799994e-14
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-333952765.945,1088880.68248,-333952765.945,-333182811.031,-334722720.86,-334645725.368,-333259806.522,2.0,1185661140680.0,0.0556451612903,0.0555519897304,0.000171733532348,91,0.0555556302067,3.4776821570799994e-14
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-335565365.801,16910332.6866,-335565365.801,-323607954.887,-347522776.716,-346327035.625,-324803695.978,2.0,285959351571000.0,0.111290322581,0.111103979461,0.00137387033564,522,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-336374379.152,1184725.69022,-336374379.152,-335536651.583,-337212106.721,-337128333.964,-335620424.339,2.0,1403574961060.0,0.110483870968,0.111103979461,0.00136391475349,625,0.111111428379,3.4776821570799994e-14
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-337249825.352,662452.82754,-337249825.352,-336781400.465,-337718250.238,-337671407.75,-336828242.954,2.0,438843748716.0,0.110483870968,0.111103979461,0.000681937789602,705,0.0555541185209,3.4776821570799994e-14
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-341340905.717,19622061.3112,-341340905.717,-327466013.103,-355215798.331,-353828309.069,-328853502.364,2.0,385025290100000.0,0.111290322581,0.111136071887,0.00137426925605,443,0.111111596344,3.4776821570799994e-14
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-341971912.073,78847.0706022,-341971912.073,-341916158.775,-342027665.371,-342022090.041,-341921734.104,2.0,6216860542.54,0.111290322581,0.111103979461,0.00137387033564,182,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-342122914.64,21820192.3345,-342122914.64,-326693708.674,-357552120.607,-356009200.01,-328236629.271,2.0,476120793514000.0,0.110483870968,0.111103979461,0.0013639168153,534,0.111111596344,3.4776821570799994e-14
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-351001446.923,15859709.8575,-351001446.923,-339786938.535,-362215955.311,-361094504.472,-340908389.374,2.0,251530396763000.0,0.111290322581,0.111103979461,0.000686915437701,808,0.0555541185209,3.4776821570799994e-14
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-353355384.912,3728052.60049,-353355384.912,-350719253.638,-355991516.187,-355727903.059,-350982866.765,2.0,13898376192000.0,0.111290322581,0.111103979461,0.00137387241249,273,0.111111596344,3.4776821570799994e-14
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-362752193.943,5845731.24764,-362752193.943,-358618637.736,-366885750.149,-366472394.528,-359031993.357,2.0,34172573819600.0,0.110483870968,0.111136071887,0.00136430872078,455,0.111111428379,3.4776821570799994e-14
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-367764540.583,6415592.20606,-367764540.583,-363228031.829,-372301049.338,-371847398.462,-363681682.704,2.0,41159823354400.0,0.110483870968,0.111136071887,0.00136430872078,364,0.111111428379,3.4776821570799994e-14
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-371708724.701,10483484.9645,-371708724.701,-364295781.392,-379121668.01,-378380373.679,-365037075.723,2.0,109903457001000.0,0.111290322581,0.111103979461,0.00137387241249,546,0.111111596344,3.4776821570799994e-14
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-372658401.6,6219725.38527,-372658401.6,-368260391.603,-377056411.597,-376616610.597,-368700192.603,2.0,38684983868200.0,0.111290322581,0.111103979461,0.00137387033564,728,0.111111428379,3.4776821570799994e-14
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-375082930.278,7523230.61284,-375082930.278,-369763202.896,-380402657.661,-379870684.923,-370295175.634,2.0,56598998854000.0,0.111290322581,0.111103979461,0.00137387241249,637,0.111111596344,3.4776821570799994e-14
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-377046021.812,37794807.1037,-377046021.812,-350321057.416,-403770986.209,-401098489.769,-352993553.855,2.0,1428447444000000.0,0.111290322581,0.111103979461,0.00137384956709,716,0.111109748728,3.4776821570799994e-14
