smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight,prefix,ProbabilityWeight-meoh_capacity,PointProbability,ProbabilityWeight-htse_capacity
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323673180696000.0,433506.749837,-323673180696000.0,-323673180389000.0,-323673181003000.0,-323673180972000.0,-323673180420000.0,2.0,187928102154.0,0.0555446452764,0.000343377111866,31,0.055548424363,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-323858179769000.0,575359.043463,-323858179769000.0,-323858179362000.0,-323858180176000.0,-323858180135000.0,-323858179403000.0,2.0,331038028895.0,0.0555446452764,0.000681974675606,42,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420286608685000.0,334786.511456,-420286608685000.0,-420286608448000.0,-420286608922000.0,-420286608898000.0,-420286608472000.0,2.0,112082008253.0,0.0555570747083,0.000682127283617,952,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420409385647000.0,466976.898024,-420409385647000.0,-420409385317000.0,-420409385977000.0,-420409385944000.0,-420409385350000.0,2.0,218067423288.0,0.0555570747083,0.000687106314884,963,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420594379871000.0,673577.766361,-420594379871000.0,-420594379395000.0,-420594380348000.0,-420594380300000.0,-420594379443000.0,2.0,453707007335.0,0.0555570747083,0.000686907901279,974,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420779369746000.0,571753.373404,-420779369746000.0,-420779369342000.0,-420779370150000.0,-420779370110000.0,-420779369382000.0,2.0,326901919998.0,0.0555570747083,0.000686907901279,985,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-420964353114000.0,221010.113547,-420964353114000.0,-420964352958000.0,-420964353270000.0,-420964353255000.0,-420964352973000.0,2.0,48845470290.1,0.0555570747083,0.000343453950639,996,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421385895361000.0,539199.326246,-421385895361000.0,-421385894980000.0,-421385895743000.0,-421385895705000.0,-421385895018000.0,2.0,290735913424.0,0.111114149417,0.00136425456723,852,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421508673386000.0,243678.012408,-421508673386000.0,-421508673214000.0,-421508673559000.0,-421508673541000.0,-421508673231000.0,2.0,59378973731.3,0.111114149417,0.00137421262977,863,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421665165296000.0,802328.962322,-421665165296000.0,-421665164729000.0,-421665165863000.0,-421665165807000.0,-421665164785000.0,2.0,643731763780.0,0.0555570747083,0.000340965153896,941,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421693667405000.0,198047.837294,-421693667405000.0,-421693667265000.0,-421693667545000.0,-421693667531000.0,-421693667279000.0,2.0,39222945856.9,0.111114149417,0.00137381580256,874,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-421878657019000.0,335944.708169,-421878657019000.0,-421878656782000.0,-421878657257000.0,-421878657233000.0,-421878656806000.0,2.0,112858846947.0,0.111114149417,0.00137381580256,885,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-422063640484000.0,389321.812595,-422063640484000.0,-422063640209000.0,-422063640760000.0,-422063640732000.0,-422063640237000.0,2.0,151571473763.0,0.111114149417,0.000686907901279,896,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-422485183101000.0,26851.9380738,-422485183101000.0,-422485183082000.0,-422485183120000.0,-422485183118000.0,-422485183084000.0,2.0,721026578.32,0.111114149417,0.00136425456723,752,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-422607961652000.0,252450.95366,-422607961652000.0,-422607961474000.0,-422607961831000.0,-422607961813000.0,-422607961492000.0,2.0,63731484003.8,0.111114149417,0.00137421262977,763,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-422764452501000.0,495572.914973,-422764452501000.0,-422764452150000.0,-422764452851000.0,-422764452816000.0,-422764452185000.0,2.0,245592514055.0,0.111114149417,0.000681930307791,841,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-422792954976000.0,126053.318426,-422792954976000.0,-422792954887000.0,-422792955066000.0,-422792955057000.0,-422792954896000.0,2.0,15889439086.2,0.111114149417,0.00137381580256,774,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-422977943062000.0,754122.576233,-422977943062000.0,-422977942529000.0,-422977943596000.0,-422977943542000.0,-422977942583000.0,2.0,568700859984.0,0.111114149417,0.00137381580256,785,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423162928827000.0,189646.392268,-423162928827000.0,-423162928693000.0,-423162928961000.0,-423162928947000.0,-423162928706000.0,2.0,35965754100.1,0.111114149417,0.000686907901279,796,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423584470465000.0,318545.41774,-423584470465000.0,-423584470240000.0,-423584470691000.0,-423584470668000.0,-423584470263000.0,2.0,101471183163.0,0.111114149417,0.00136425456723,652,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423707248153000.0,466545.076751,-423707248153000.0,-423707247823000.0,-423707248483000.0,-423707248450000.0,-423707247856000.0,2.0,217664308641.0,0.111114149417,0.00137421262977,663,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423863739897000.0,131823.972673,-423863739897000.0,-423863739804000.0,-423863739990000.0,-423863739981000.0,-423863739813000.0,2.0,17377559771.3,0.111114149417,0.000681930307791,741,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-423892241997000.0,704432.459146,-423892241997000.0,-423892241499000.0,-423892242495000.0,-423892242445000.0,-423892241549000.0,2.0,496225089498.0,0.111114149417,0.00137381580256,674,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424077231259000.0,61303.5504726,-424077231259000.0,-424077231216000.0,-424077231302000.0,-424077231298000.0,-424077231220000.0,2.0,3758125300.55,0.111114149417,0.00137381580256,685,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424262214646000.0,252846.53571,-424262214646000.0,-424262214467000.0,-424262214825000.0,-424262214807000.0,-424262214485000.0,2.0,63931370620.5,0.111114149417,0.000686907901279,696,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424683758326000.0,429119.991949,-424683758326000.0,-424683758022000.0,-424683758629000.0,-424683758599000.0,-424683758053000.0,2.0,184143967490.0,0.111112906473,0.00136423930643,552,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424806535283000.0,204556.003914,-424806535283000.0,-424806535138000.0,-424806535427000.0,-424806535413000.0,-424806535153000.0,2.0,41843158737.3,0.111112906473,0.00137419725757,563,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,268187.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424963026948000.0,334374.798532,-424963026948000.0,-424963026711000.0,-424963027184000.0,-424963027161000.0,-424963026735000.0,2.0,111806505893.0,0.111114149417,0.000681930307791,641,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-424991529387000.0,1334082.05641,-424991529387000.0,-424991528444000.0,-424991530330000.0,-424991530236000.0,-424991528538000.0,2.0,1779774933250.0,0.111112906473,0.0013738004348,574,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425176518493000.0,612091.119426,-425176518493000.0,-425176518060000.0,-425176518926000.0,-425176518882000.0,-425176518103000.0,2.0,374655538480.0,0.111112906473,0.0013738004348,585,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425361502951000.0,1445779.56039,-425361502951000.0,-425361501929000.0,-425361503973000.0,-425361503871000.0,-425361502031000.0,2.0,2090278537230.0,0.111112906473,0.000686900217401,596,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425783020514000.0,17298.5277125,-425783020514000.0,-425783020502000.0,-425783020526000.0,-425783020525000.0,-425783020503000.0,2.0,299239061.02,0.111112906473,0.00136423930643,452,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-425905798023000.0,518666.094369,-425905798023000.0,-425905797656000.0,-425905798390000.0,-425905798353000.0,-425905797693000.0,2.0,269014517448.0,0.111112906473,0.00137419725757,463,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,223489.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426062314356000.0,9072.09161428,-426062314356000.0,-426062314349000.0,-426062314362000.0,-426062314361000.0,-426062314350000.0,2.0,82302846.2578,0.111112906473,0.000681922679594,541,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426090791301000.0,362607.539373,-426090791301000.0,-426090791044000.0,-426090791557000.0,-426090791531000.0,-426090791070000.0,2.0,131484227610.0,0.111112906473,0.0013738004348,474,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426275781969000.0,594123.447727,-426275781969000.0,-426275781549000.0,-426275782389000.0,-426275782347000.0,-426275781591000.0,2.0,352982671140.0,0.111112906473,0.0013738004348,485,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426460764733000.0,651459.333662,-426460764733000.0,-426460764272000.0,-426460765194000.0,-426460765148000.0,-426460764318000.0,2.0,424399263416.0,0.111112906473,0.000686900217401,496,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-426882307408000.0,247129.135442,-426882307408000.0,-426882307233000.0,-426882307582000.0,-426882307565000.0,-426882307250000.0,2.0,61072809584.4,0.111114149417,0.00136425456723,352,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427005085302000.0,251839.659848,-427005085302000.0,-427005085124000.0,-427005085480000.0,-427005085462000.0,-427005085142000.0,2.0,63423214272.2,0.111114149417,0.00137421262977,363,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,178792.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427161577288000.0,452114.839308,-427161577288000.0,-427161576969000.0,-427161577608000.0,-427161577576000.0,-427161577001000.0,2.0,204407827923.0,0.111112906473,0.000681922679594,441,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427190078057000.0,19587.1671981,-427190078057000.0,-427190078043000.0,-427190078071000.0,-427190078069000.0,-427190078044000.0,2.0,383657118.848,0.111114149417,0.00137381580256,374,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427375068616000.0,28971.4906504,-427375068616000.0,-427375068596000.0,-427375068637000.0,-427375068635000.0,-427375068598000.0,2.0,839347270.508,0.111114149417,0.00137381580256,385,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427560052856000.0,69654.0396167,-427560052856000.0,-427560052806000.0,-427560052905000.0,-427560052900000.0,-427560052811000.0,2.0,4851685234.93,0.111114149417,0.000686907901279,396,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-427981595584000.0,11366.5647309,-427981595584000.0,-427981595576000.0,-427981595592000.0,-427981595591000.0,-427981595577000.0,2.0,129198793.781,0.111114149417,0.00136425456723,252,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428104373368000.0,617678.146881,-428104373368000.0,-428104372932000.0,-428104373805000.0,-428104373762000.0,-428104372975000.0,2.0,381526293134.0,0.111114149417,0.00137421262977,263,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,134094.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428260864274000.0,89115.916332,-428260864274000.0,-428260864211000.0,-428260864337000.0,-428260864331000.0,-428260864217000.0,2.0,7941646543.69,0.111114149417,0.000681930307791,341,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428289366364000.0,18368.4244665,-428289366364000.0,-428289366351000.0,-428289366377000.0,-428289366376000.0,-428289366353000.0,2.0,337399017.383,0.111114149417,0.00137381580256,274,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428474355952000.0,141365.273831,-428474355952000.0,-428474355852000.0,-428474356051000.0,-428474356041000.0,-428474355862000.0,2.0,19984140645.2,0.111114149417,0.00137381580256,285,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-428659340884000.0,878850.422997,-428659340884000.0,-428659340263000.0,-428659341506000.0,-428659341444000.0,-428659340325000.0,2.0,772378066002.0,0.111114149417,0.000686907901279,296,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429080882230000.0,383263.719442,-429080882230000.0,-429080881959000.0,-429080882501000.0,-429080882474000.0,-429080881986000.0,2.0,146891078640.0,0.111101719985,0.00136410195922,152,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429203659812000.0,129600.298623,-429203659812000.0,-429203659720000.0,-429203659904000.0,-429203659894000.0,-429203659729000.0,2.0,16796237403.1,0.111101719985,0.00137405890783,163,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,89396.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429360151513000.0,207109.189724,-429360151513000.0,-429360151367000.0,-429360151660000.0,-429360151645000.0,-429360151381000.0,2.0,42894216468.2,0.111114149417,0.000681930307791,241,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429388653121000.0,374503.90386,-429388653121000.0,-429388652856000.0,-429388653386000.0,-429388653360000.0,-429388652883000.0,2.0,140253174006.0,0.111101719985,0.00137366212501,174,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429573642848000.0,749347.70511,-429573642848000.0,-429573642319000.0,-429573643378000.0,-429573643325000.0,-429573642372000.0,2.0,561521983154.0,0.111101719985,0.00137366212501,185,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-429758626994000.0,129076.553469,-429758626994000.0,-429758626903000.0,-429758627086000.0,-429758627077000.0,-429758626912000.0,2.0,16660756655.4,0.111101719985,0.000686831062505,196,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430179922967000.0,557115.334955,-430179922967000.0,-430179922573000.0,-430179923361000.0,-430179923322000.0,-430179922612000.0,2.0,310377496443.0,0.0555446452764,0.000681974675606,52,0.111128939092,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430302700247000.0,432244.696815,-430302700247000.0,-430302699942000.0,-430302700553000.0,-430302700522000.0,-430302699972000.0,2.0,186835477925.0,0.0555446452764,0.000686952592947,63,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,44698.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430459438671000.0,291664.93023,-430459438671000.0,-430459438465000.0,-430459438877000.0,-430459438857000.0,-430459438485000.0,2.0,85068431526.1,0.111101719985,0.00068185402582,141,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430487694445000.0,402205.253954,-430487694445000.0,-430487694160000.0,-430487694729000.0,-430487694701000.0,-430487694189000.0,2.0,161769066309.0,0.0555446452764,0.000686754223731,74,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430672683916000.0,459187.409722,-430672683916000.0,-430672683591000.0,-430672684240000.0,-430672684208000.0,-430672683623000.0,2.0,210853077247.0,0.0555446452764,0.000686754223731,85,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-430857668559000.0,1157368.86815,-430857668559000.0,-430857667741000.0,-430857669377000.0,-430857669296000.0,-430857667823000.0,2.0,1339502696950.0,0.0555446452764,0.000343377111866,96,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-431558480004000.0,590191.005946,-431558480004000.0,-431558479586000.0,-431558480421000.0,-431558480379000.0,-431558479628000.0,2.0,348325423500.0,0.0555446452764,0.000340888871925,41,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-527986909101000.0,98112.7010741,-527986909101000.0,-527986909031000.0,-527986909170000.0,-527986909163000.0,-527986909038000.0,2.0,9626102112.05,0.0555570747083,0.000340965153896,951,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-528171906418000.0,334762.116272,-528171906418000.0,-528171906181000.0,-528171906655000.0,-528171906631000.0,-528171906205000.0,2.0,112065674491.0,0.0555570747083,0.000687106314884,962,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-528294683074000.0,170437.748168,-528294683074000.0,-528294682953000.0,-528294683194000.0,-528294683182000.0,-528294682965000.0,2.0,29049026000.7,0.0555570747083,0.000687106314884,973,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-528479674746000.0,487817.014244,-528479674746000.0,-528479674401000.0,-528479675091000.0,-528479675057000.0,-528479674436000.0,2.0,237965439386.0,0.0555570747083,0.000686907901279,984,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,402281.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-528664662453000.0,690531.137575,-528664662453000.0,-528664661964000.0,-528664662941000.0,-528664662892000.0,-528664662013000.0,2.0,476833251961.0,0.0555570747083,0.000343453950639,995,0.111096848726,2.5733227401400003e-13,0.0556451612903
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-529086196384000.0,669530.508116,-529086196384000.0,-529086195911000.0,-529086196858000.0,-529086196810000.0,-529086195958000.0,2.0,448271101298.0,0.111114149417,0.000681930307791,851,0.055548424363,2.5733227401400003e-13,0.110483870968
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-529271194083000.0,270194.38412,-529271194083000.0,-529271193892000.0,-529271194274000.0,-529271194255000.0,-529271193911000.0,2.0,73005005210.2,0.111114149417,0.00137421262977,862,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-529393970699000.0,1146259.46931,-529393970699000.0,-529393969888000.0,-529393971509000.0,-529393971428000.0,-529393969969000.0,2.0,1313910770990.0,0.111114149417,0.00137421262977,873,0.111128939092,2.5733227401400003e-13,0.111290322581
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-529578962448000.0,694083.818821,-529578962448000.0,-529578961957000.0,-529578962939000.0,-529578962890000.0,-529578962006000.0,2.0,481752347549.0,0.111114149417,0.00137381580256,884,0.111096848726,2.5733227401400003e-13,0.111290322581
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,357583.0,1e+200,-1e+200,ref,prairie_island,minnesota,minnesota,-529763949096000.0,49096.4567498,-529763949096000.0,-529763949061000.0,-529763949131000.0,-529763949127000.0,-529763949065000.0,2.0,2410462065.38,0.111114149417,0.000686907901279,895,0.111096848726,2.5733227401400003e-13,0.0556451612903
