smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520469822725000.0,9032864.11429,-520469822725000.0,-520469816337000.0,-520469829112000.0,-520469828473000.0,-520469816976000.0,2.0,81592634107200.0,0.0714285714286,49,0.142894736842,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520469840879000.0,5153876.42392,-520469840879000.0,-520469837235000.0,-520469844523000.0,-520469844159000.0,-520469837599000.0,2.0,26562442193000.0,0.0714285714286,113,0.142894736842,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520469867362000.0,13507121.0305,-520469867362000.0,-520469857811000.0,-520469876913000.0,-520469875958000.0,-520469858766000.0,2.0,182442318534000.0,0.0714285714286,177,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520469878040000.0,7429765.97882,-520469878040000.0,-520469872786000.0,-520469883294000.0,-520469882768000.0,-520469873312000.0,2.0,55201422500000.0,0.0714285714286,241,0.142894736842,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520469896095000.0,5765840.08735,-520469896095000.0,-520469892018000.0,-520469900172000.0,-520469899764000.0,-520469892426000.0,2.0,33244911912900.0,0.0714285714286,305,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-101.3,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520469923999000.0,3357930.55861,-520469923999000.0,-520469921624000.0,-520469926373000.0,-520469926136000.0,-520469921862000.0,2.0,11275697636500.0,0.0714285714286,369,0.142894736842,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520492771585000.0,16123744.7488,-520492771585000.0,-520492760184000.0,-520492782986000.0,-520492781846000.0,-520492761324000.0,2.0,259975144725000.0,0.142857142857,58,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0007288792554
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520492783797000.0,7653767.99374,-520492783797000.0,-520492778385000.0,-520492789209000.0,-520492788668000.0,-520492778926000.0,2.0,58580164502000.0,0.142857142857,122,0.0714473684211,0.142844106523,1.07010398565e-12,0.00145797650079
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520492807146000.0,6579193.15375,-520492807146000.0,-520492802494000.0,-520492811798000.0,-520492811333000.0,-520492802959000.0,2.0,43285782554300.0,0.142857142857,186,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520492815055000.0,2480232.32192,-520492815055000.0,-520492813301000.0,-520492816808000.0,-520492816633000.0,-520492813476000.0,2.0,6151552370710.0,0.142857142857,250,0.0714473684211,0.142861580758,1.07010398565e-12,0.00145815485623
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520492833714000.0,8851404.69272,-520492833714000.0,-520492827455000.0,-520492839973000.0,-520492839347000.0,-520492828081000.0,2.0,78347365034300.0,0.142857142857,314,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-9366.3,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-520492846110000.0,7548120.45119,-520492846110000.0,-520492840773000.0,-520492851447000.0,-520492850913000.0,-520492841306000.0,2.0,56974122345700.0,0.142857142857,378,0.0714473684211,0.14286352234,1.07010398565e-12,0.00145817467351
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-607241335904000.0,6872933.92851,-607241335904000.0,-607241331044000.0,-607241340764000.0,-607241340278000.0,-607241331530000.0,2.0,47237220785700.0,0.0714285714286,57,0.0714473684211,0.0714113745622,1.07010398565e-12,0.0003644396277
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,36790.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-607241357569000.0,4223533.0709,-607241357569000.0,-607241354582000.0,-607241360555000.0,-607241360256000.0,-607241354881000.0,2.0,17838231601000.0,0.0714285714286,121,0.0714473684211,0.142844106523,1.07010398565e-12,0.000728988250394
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,73581.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-607241381997000.0,20600596.7027,-607241381997000.0,-607241367430000.0,-607241396564000.0,-607241395107000.0,-607241368887000.0,2.0,424384584509000.0,0.0714285714286,185,0.0714473684211,0.14286352234,1.07010398565e-12,0.000729087336753
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,110371.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-607241401206000.0,12800339.5185,-607241401206000.0,-607241392154000.0,-607241410257000.0,-607241409352000.0,-607241393060000.0,2.0,163848691788000.0,0.0714285714286,249,0.0714473684211,0.142861580758,1.07010398565e-12,0.000729077428117
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,147161.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-607241435728000.0,20624981.1033,-607241435728000.0,-607241421144000.0,-607241450312000.0,-607241448854000.0,-607241422602000.0,2.0,425389845512000.0,0.0714285714286,313,0.0714473684211,0.14286352234,1.07010398565e-12,0.000729087336753
480.0,-47.0,-10730.5,-1e+200,-1e+200,-1e+200,-1e+200,183952.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-607241453035000.0,9397748.4933,-607241453035000.0,-607241446389000.0,-607241459680000.0,-607241459015000.0,-607241447054000.0,2.0,88317676743400.0,0.0714285714286,377,0.0714473684211,0.14286352234,1.07010398565e-12,0.000729087336753
