smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398675672165000.0,11143553.1181,-398675676860000.0,-398675655705000.0,-398675679235000.0,-398675679170000.0,-398675658587000.0,4.0,124178776096000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,45,0.0555519897304,0.000681958407649
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-398861120231000.0,21815184.6028,-398861116259000.0,-398861100155000.0,-398861148250000.0,-398861144981000.0,-398861101041000.0,4.0,475902279253000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,146,0.111103979461,0.00137387241249
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-399046553391000.0,16512418.3932,-399046554157000.0,-399046534617000.0,-399046570634000.0,-399046569533000.0,-399046536177000.0,4.0,272659961191000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,247,0.111103979461,0.00137387241249
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-399231997234000.0,20791693.9795,-399231990859000.0,-399231979792000.0,-399232027423000.0,-399232021954000.0,-399231981437000.0,4.0,432294538536000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,348,0.111136071887,0.00137426925605
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-399355055457000.0,26981881.3171,-399355054251000.0,-399355025149000.0,-399355088178000.0,-399355084558000.0,-399355028045000.0,4.0,728021919408000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,449,0.111136071887,0.00137426925605
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-399540489060000.0,54604106.3693,-399540464198000.0,-399540457073000.0,-399540570773000.0,-399540555094000.0,-399540457835000.0,4.0,2981608432390000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,550,0.111103979461,0.000686936206245
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-406832539999000.0,17682815.1869,-406832539993000.0,-406832522228000.0,-406832557782000.0,-406832556969000.0,-406832523037000.0,4.0,312681952933000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,35,0.0555519897304,0.000681958407649
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-407017966326000.0,4937630.88206,-407017965733000.0,-407017961274000.0,-407017972564000.0,-407017971840000.0,-407017961643000.0,4.0,24380198727500.0,0.111290322581,3.4776821570799994e-14,0.111111596344,136,0.111103979461,0.00137387241249
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-407203422211000.0,23204458.8945,-407203416203000.0,-407203401583000.0,-407203454856000.0,-407203449822000.0,-407203403011000.0,4.0,538446912588000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,237,0.111103979461,0.00137387241249
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-407388856980000.0,8043903.80631,-407388855199000.0,-407388850374000.0,-407388867148000.0,-407388866033000.0,-407388850421000.0,4.0,64704388445100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,338,0.111136071887,0.00137426925605
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-407511925211000.0,29865524.1224,-407511923770000.0,-407511897807000.0,-407511955500000.0,-407511954100000.0,-407511898341000.0,4.0,891949531106000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,439,0.111136071887,0.00137426925605
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-407697369609000.0,53334704.4123,-407697351490000.0,-407697330294000.0,-407697445162000.0,-407697433759000.0,-407697330826000.0,4.0,2844590694740000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,540,0.111103979461,0.000686936206245
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-414989403746000.0,8046138.7787,-414989404071000.0,-414989394599000.0,-414989412245000.0,-414989411673000.0,-414989395365000.0,4.0,64740349246000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,25,0.0555519897304,0.000681957376746
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-415174839703000.0,6716451.42441,-415174838870000.0,-415174832486000.0,-415174848585000.0,-415174847310000.0,-415174833261000.0,4.0,45110719736400.0,0.111290322581,3.4776821570799994e-14,0.111111428379,126,0.111103979461,0.00137387033564
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-415360292041000.0,16821427.269,-415360289083000.0,-415360275231000.0,-415360314766000.0,-415360311517000.0,-415360276705000.0,4.0,282960415365000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,227,0.111103979461,0.00137387033564
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-415545744820000.0,28515258.2832,-415545737868000.0,-415545719727000.0,-415545783819000.0,-415545778397000.0,-415545720978000.0,4.0,813119954955000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,328,0.111136071887,0.0013742671786
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-415668790688000.0,35342566.2849,-415668781385000.0,-415668759575000.0,-415668840408000.0,-415668832783000.0,-415668761618000.0,4.0,1249096991600000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,429,0.111136071887,0.0013742671786
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-415854202598000.0,13629792.6191,-415854199482000.0,-415854190054000.0,-415854221376000.0,-415854218652000.0,-415854190907000.0,4.0,185771246840000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,530,0.111103979461,0.000686935167818
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423146247563000.0,27033633.7649,-423146236077000.0,-423146230202000.0,-423146287897000.0,-423146280189000.0,-423146231017000.0,4.0,730817354535000.0,0.110483870968,3.4776821570799994e-14,0.111109748728,15,0.0555519897304,0.000681947067723
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423331685470000.0,18773162.336,-423331678385000.0,-423331672219000.0,-423331712894000.0,-423331708291000.0,-423331672570000.0,4.0,352431624092000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,116,0.111103979461,0.00137384956709
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423517123906000.0,9944727.56567,-423517125496000.0,-423517110845000.0,-423517133787000.0,-423517133057000.0,-423517112530000.0,4.0,98897606355400.0,0.111290322581,3.4776821570799994e-14,0.111109748728,217,0.111103979461,0.00137384956709
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423702575094000.0,22540247.4161,-423702569546000.0,-423702554623000.0,-423702606662000.0,-423702601822000.0,-423702556134000.0,4.0,508062753579000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,318,0.111136071887,0.00137424640405
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423825651848000.0,46164140.3502,-423825637746000.0,-423825614967000.0,-423825716935000.0,-423825707175000.0,-423825616265000.0,4.0,2131127854270000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,419,0.111136071887,0.00137424640405
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-424011081894000.0,17233646.0609,-424011087200000.0,-424011056896000.0,-424011096280000.0,-424011095097000.0,-424011061263000.0,4.0,296998556554000.0,0.0556451612903,3.4776821570799994e-14,0.111109748728,520,0.111103979461,0.000686924783546
720.0,-430.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431302862368000.0,14388118.8746,-431302859717000.0,-431302848668000.0,-431302881371000.0,-431302878932000.0,-431302849516000.0,4.0,207017964750000.0,0.110483870968,3.4776821570799994e-14,0.0555541185209,5,0.0555519897304,0.000340968894801
720.0,-361.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431488297426000.0,6925235.83496,-431488298888000.0,-431488288623000.0,-431488303304000.0,-431488303199000.0,-431488289606000.0,4.0,47958891369800.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,106,0.111103979461,0.000686915437701
720.0,-292.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431673749512000.0,24220399.7672,-431673746812000.0,-431673725818000.0,-431673778608000.0,-431673775786000.0,-431673727019000.0,4.0,586627764885000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,207,0.111103979461,0.000686915437701
720.0,-223.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431859189251000.0,19271988.8931,-431859182519000.0,-431859174401000.0,-431859217567000.0,-431859212430000.0,-431859175499000.0,4.0,371409555895000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,308,0.111136071887,0.000687113853483
720.0,-154.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-431982249613000.0,29846226.7566,-431982239230000.0,-431982228031000.0,-431982291960000.0,-431982285542000.0,-431982228220000.0,4.0,890797251607000.0,0.111290322581,3.4776821570799994e-14,0.0555541185209,409,0.111136071887,0.000687113853483
720.0,-85.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-432167709873000.0,27678227.7843,-432167715770000.0,-432167671974000.0,-432167735979000.0,-432167734064000.0,-432167677427000.0,4.0,766084293278000.0,0.0556451612903,3.4776821570799994e-14,0.0555541185209,510,0.111103979461,0.00034345771885
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-466072614543000.0,12195618.389,-466072614487000.0,-466072601425000.0,-466072627772000.0,-466072626835000.0,-466072602329000.0,4.0,148733107890000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,96,0.0555519897304,0.000343467064695
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-466258045462000.0,14037048.033,-466258047266000.0,-466258027930000.0,-466258059386000.0,-466258058537000.0,-466258029862000.0,4.0,197038717480000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,197,0.111103979461,0.00068693412939
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-466443482405000.0,6728648.69181,-466443481306000.0,-466443475975000.0,-466443491036000.0,-466443490021000.0,-466443476330000.0,4.0,45274713217900.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,298,0.111103979461,0.00068693412939
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-466628926100000.0,15394729.258,-466628924218000.0,-466628909447000.0,-466628946517000.0,-466628943503000.0,-466628911332000.0,4.0,236997688928000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,399,0.111136071887,0.000687132550572
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-466751979228000.0,11131356.5119,-466751982609000.0,-466751963283000.0,-466751988413000.0,-466751987882000.0,-466751965842000.0,4.0,123907097796000.0,0.0556451612903,3.4776821570799994e-14,0.0555556302067,500,0.111136071887,0.000343566275286
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-474229437234000.0,3170222.05574,-474229437110000.0,-474229433847000.0,-474229440868000.0,-474229440552000.0,-474229434089000.0,4.0,10050307882700.0,0.111290322581,3.4776821570799994e-14,0.111111428379,86,0.0555519897304,0.000686935167818
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-474414899599000.0,24339037.4267,-474414888969000.0,-474414884491000.0,-474414935966000.0,-474414928982000.0,-474414885097000.0,4.0,592388742857000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,187,0.111103979461,0.00137387033564
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-474600349449000.0,24145805.888,-474600352262000.0,-474600318487000.0,-474600374783000.0,-474600372627000.0,-474600322331000.0,4.0,583019941981000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,288,0.111103979461,0.00137387033564
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-474785770699000.0,34912458.3371,-474785756596000.0,-474785747058000.0,-474785822547000.0,-474785813018000.0,-474785748125000.0,4.0,1218879747140000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,389,0.111136071887,0.0013742671786
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-474908834881000.0,11701050.364,-474908833715000.0,-474908823531000.0,-474908848564000.0,-474908847354000.0,-474908824041000.0,4.0,136914579620000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,490,0.111136071887,0.000687133589299
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-482386322202000.0,36336617.6942,-482386307997000.0,-482386296825000.0,-482386375988000.0,-482386366270000.0,-482386298020000.0,4.0,1320349785450000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,76,0.0555519897304,0.000686936206245
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-482571763042000.0,9190778.6106,-482571763199000.0,-482571752965000.0,-482571772804000.0,-482571772160000.0,-482571753703000.0,4.0,84470411469100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,177,0.111103979461,0.00137387241249
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-482757195476000.0,3528265.7457,-482757196345000.0,-482757190605000.0,-482757198608000.0,-482757198429000.0,-482757191305000.0,4.0,12448659172300.0,0.111290322581,3.4776821570799994e-14,0.111111596344,278,0.111103979461,0.00137387241249
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-482942632010000.0,10461905.0339,-482942628281000.0,-482942624526000.0,-482942646951000.0,-482942644640000.0,-482942624599000.0,4.0,109451456938000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,379,0.111136071887,0.00137426925605
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-483065670091000.0,5855106.18936,-483065669778000.0,-483065664305000.0,-483065676505000.0,-483065676057000.0,-483065664565000.0,4.0,34282268488700.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,480,0.111136071887,0.000687134628026
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-490543193481000.0,22539228.9624,-490543194049000.0,-490543165326000.0,-490543220501000.0,-490543216619000.0,-490543169549000.0,4.0,508016842220000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,66,0.0555519897304,0.000686935167818
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-490728629745000.0,19609071.6234,-490728631379000.0,-490728604368000.0,-490728651852000.0,-490728649199000.0,-490728608002000.0,4.0,384515689932000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,167,0.111103979461,0.00137387033564
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-490914065929000.0,20838129.6116,-490914061632000.0,-490914046874000.0,-490914093581000.0,-490914090034000.0,-490914047842000.0,4.0,434227645712000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,268,0.111103979461,0.00137387033564
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-491099518959000.0,18989539.7383,-491099526388000.0,-491099490975000.0,-491099532086000.0,-491099531656000.0,-491099495862000.0,4.0,360602619473000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,369,0.111136071887,0.0013742671786
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-491222583699000.0,19186516.7734,-491222577277000.0,-491222569084000.0,-491222611158000.0,-491222606857000.0,-491222569531000.0,4.0,368122425895000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,470,0.111136071887,0.000687133589299
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-498700006412000.0,802128.479851,-498700006161000.0,-498700005778000.0,-498700007549000.0,-498700007376000.0,-498700005800000.0,4.0,643410098188.0,0.111290322581,3.4776821570799994e-14,0.111111428379,56,0.0555519897304,0.000686935167818
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-498885481419000.0,26300748.8844,-498885480860000.0,-498885455335000.0,-498885508620000.0,-498885507169000.0,-498885456451000.0,4.0,691729391880000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,157,0.111103979461,0.00137387033564
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-499070909410000.0,28553324.686,-499070902627000.0,-499070886039000.0,-499070946345000.0,-499070942021000.0,-499070886294000.0,4.0,815292350627000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,258,0.111103979461,0.00137387033564
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-499256354618000.0,16865834.4756,-499256352456000.0,-499256336993000.0,-499256376568000.0,-499256373713000.0,-499256338551000.0,4.0,284456372558000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,359,0.111136071887,0.0013742671786
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-499379378920000.0,7407127.81808,-499379379694000.0,-499379369570000.0,-499379386720000.0,-499379386079000.0,-499379370676000.0,4.0,54865542513400.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,460,0.111136071887,0.000687133589299
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-506856885151000.0,10352260.0007,-506856886391000.0,-506856871384000.0,-506856896439000.0,-506856895061000.0,-506856873506000.0,4.0,107169287122000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,46,0.0555519897304,0.000686936206245
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-507042321043000.0,5175135.87646,-507042318592000.0,-507042318187000.0,-507042328800000.0,-507042327275000.0,-507042318241000.0,4.0,26782031339900.0,0.111290322581,3.4776821570799994e-14,0.111111596344,147,0.111103979461,0.00137387241249
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-507227768197000.0,15505021.9053,-507227766980000.0,-507227751638000.0,-507227787190000.0,-507227785127000.0,-507227752971000.0,4.0,240405704282000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,248,0.111103979461,0.00137387241249
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-507413216020000.0,6040560.57544,-507413214322000.0,-507413210784000.0,-507413224650000.0,-507413223243000.0,-507413211172000.0,4.0,36488372065500.0,0.111290322581,3.4776821570799994e-14,0.111111596344,349,0.111136071887,0.00137426925605
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-507536258211000.0,29732463.0023,-507536246142000.0,-507536238834000.0,-507536301728000.0,-507536294405000.0,-507536238915000.0,4.0,884019356183000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,450,0.111136071887,0.000687134628026
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515013750709000.0,17010203.3056,-515013743391000.0,-515013739969000.0,-515013776086000.0,-515013771316000.0,-515013740348000.0,4.0,289347016497000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,36,0.0555519897304,0.000686936206245
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515199191195000.0,12309987.4917,-515199191699000.0,-515199177497000.0,-515199203884000.0,-515199203146000.0,-515199178538000.0,4.0,151535792045000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,137,0.111103979461,0.00137387241249
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515384650493000.0,14763044.1048,-515384656459000.0,-515384628899000.0,-515384660153000.0,-515384660108000.0,-515384632524000.0,4.0,217947471239000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,238,0.111103979461,0.00137387241249
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515570077774000.0,39878302.9812,-515570062152000.0,-515570049960000.0,-515570136834000.0,-515570126118000.0,-515570051302000.0,4.0,1590279048660000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,339,0.111136071887,0.00137426925605
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515693138010000.0,16552120.8554,-515693135201000.0,-515693120953000.0,-515693160686000.0,-515693156968000.0,-515693122985000.0,4.0,273972704812000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,440,0.111136071887,0.000687134628026
720.0,-361.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523170620268000.0,17497801.6157,-523170618287000.0,-523170601002000.0,-523170643494000.0,-523170639729000.0,-523170603579000.0,4.0,306173061383000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,26,0.0555519897304,0.000686935167818
720.0,-292.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523356061059000.0,16823634.299,-523356056398000.0,-523356047250000.0,-523356084189000.0,-523356080969000.0,-523356047674000.0,4.0,283034671025000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,127,0.111103979461,0.00137387033564
720.0,-223.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523541491559000.0,5681227.97456,-523541491239000.0,-523541486354000.0,-523541497405000.0,-523541497111000.0,-523541486456000.0,4.0,32276351298900.0,0.111290322581,3.4776821570799994e-14,0.111111428379,228,0.111103979461,0.00137387033564
720.0,-154.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523726930522000.0,25262028.0534,-523726921360000.0,-523726912379000.0,-523726966991000.0,-523726961138000.0,-523726912734000.0,4.0,638170061370000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,329,0.111136071887,0.0013742671786
720.0,-85.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-523850000274000.0,24486690.4976,-523849989210000.0,-523849985759000.0,-523850036918000.0,-523850029837000.0,-523849986201000.0,4.0,599598011524000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,430,0.111136071887,0.000687133589299
