smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,prefix,ProbabilityWeight-ft_capacity
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1532167736.79,4159379.46116,-1530832725.46,-1527823457.77,-1540110607.69,-1538090839.89,-1527987363.42,10.0,17300437502000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,82,0.0555519897304
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1535402901.71,38197826.9402,-1531437050.54,-1491692549.46,-1607785764.0,-1598707109.25,-1494282761.29,10.0,1459073982950000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,858,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1542466443.28,23909823.3293,-1540294065.54,-1502202539.2,-1584670090.18,-1579075996.53,-1510108112.97,10.0,571679651638000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,653,0.111103979461
720.0,-498.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1543545161.88,23178067.9347,-1551049376.07,-1494614788.47,-1573007666.52,-1567499011.32,-1507053870.29,10.0,537222833185000.0,1.73883786583e-14,0.111111223088,0.110483870968,0.00136430620007,374,0.111136071887
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1547769166.37,23874018.3971,-1541809980.58,-1525938360.75,-1607615261.96,-1589427632.25,-1528672736.76,10.0,569968754424000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,564,0.111103979461
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1550107041.11,50653908.1176,-1562299217.77,-1467993168.15,-1607342019.08,-1605624388.52,-1469470049.67,10.0,2565818407590000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,933,0.0555519897304
720.0,-498.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1553934099.91,24697123.1266,-1550752169.18,-1522149409.24,-1598346317.13,-1588238878.93,-1523035332.0,10.0,609947890731000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,844,0.111103979461
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1555194745.44,33355680.682,-1561190517.13,-1497764603.58,-1593688247.97,-1592269167.79,-1502297318.76,10.0,1112601433760000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00034346720892,960,0.0555519897304
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1557319565.09,13385768.7363,-1555604036.02,-1536735350.97,-1586324131.68,-1577627850.0,-1541530689.46,10.0,179178804662000.0,1.73883786583e-14,0.111111223088,0.110483870968,0.00136430620007,375,0.111136071887
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1559317621.23,31158862.8817,-1562241779.6,-1514004588.31,-1614295298.9,-1602331321.34,-1519209649.21,10.0,970874736080000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,667,0.111103979461
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1581133546.99,33356580.992,-1586213753.81,-1537306226.7,-1633330311.42,-1625255687.89,-1540336119.43,10.0,1112661495470000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,755,0.111103979461
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1586535517.66,11832531.03,-1586844995.09,-1572374329.92,-1614588444.89,-1603830956.79,-1573765714.72,10.0,140008790576000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.000687132839105,461,0.111136071887
720.0,-567.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1591289917.32,14105758.4671,-1592651784.6,-1565496501.78,-1610946684.56,-1607402477.77,-1568063428.33,10.0,198972421932000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,373,0.111136071887
720.0,-705.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1603822242.62,23809934.6342,-1601396225.27,-1575543582.33,-1645453226.07,-1641750352.76,-1576208079.35,10.0,566912987285000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,741,0.111103979461
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1605248026.42,31104279.776,-1615959332.28,-1536897584.26,-1635378552.85,-1633086966.07,-1553768648.34,10.0,967476220384000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,652,0.111103979461
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1610985165.81,41529025.1361,-1613856082.92,-1559529532.99,-1692115983.59,-1672372570.57,-1560353400.39,10.0,1724659928750000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,666,0.111103979461
720.0,-636.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1612028375.75,11346237.3333,-1612050113.5,-1585984971.19,-1629400500.87,-1626966568.53,-1596158621.17,10.0,128737101624000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,182,0.111103979461
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1622709901.71,32588626.1869,-1631687469.62,-1551103043.88,-1671118305.76,-1659460691.0,-1570367460.46,10.0,1062018556750000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,946,0.0555519897304
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1627257541.82,35566839.5574,-1638118555.66,-1573593922.3,-1667015026.49,-1665464315.46,-1574810533.66,10.0,1265000076100000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,857,0.111103979461
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1628124942.67,37878041.5181,-1624633748.26,-1570413990.83,-1705202757.54,-1682504132.94,-1578961694.58,10.0,1434746029240000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,932,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1629607551.45,9077189.57245,-1629073429.5,-1614830049.73,-1645724703.81,-1642932995.13,-1618124553.68,10.0,82395370534100.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,183,0.111103979461
720.0,-636.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1635418301.07,10107655.453,-1637676591.75,-1617997396.66,-1652194910.52,-1648670473.32,-1621764889.77,10.0,102164698758000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,372,0.111136071887
720.0,-430.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1637259064.97,18326500.4535,-1638250031.53,-1607981830.96,-1665466937.89,-1662346090.03,-1612687335.28,10.0,335860618874000.0,1.73883786583e-14,0.111111223088,0.110483870968,0.00136430620007,475,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1648807562.96,36464901.8746,-1648371318.12,-1599840799.77,-1732471650.1,-1702497907.66,-1608621855.84,10.0,1329689068730000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,476,0.111136071887
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1649408916.64,28395602.4482,-1655205968.99,-1609417949.49,-1683460614.04,-1682241186.27,-1610568950.97,10.0,806310238398000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,843,0.111103979461
720.0,-705.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1655069089.53,9619525.09569,-1653973148.34,-1643605231.25,-1675758164.64,-1671531819.44,-1645041959.98,10.0,92535263066600.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,181,0.111103979461
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1658118901.31,42358509.9762,-1662891858.27,-1596278237.82,-1720906086.89,-1718267937.87,-1598626977.08,10.0,1794243367410000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,754,0.111103979461
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1658896764.89,17884824.6389,-1662536375.0,-1624453324.89,-1688630053.77,-1683562347.64,-1633627438.22,10.0,319866952365000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,768,0.111103979461
720.0,-154.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1670164046.09,47401439.6272,-1677843837.44,-1573623012.42,-1733028415.88,-1721604393.1,-1597154229.1,10.0,2246896478730000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,959,0.0555519897304
720.0,-498.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1672066943.93,10756299.26,-1669052313.46,-1655356240.04,-1691503528.86,-1688419634.77,-1659657826.39,10.0,115697973770000.0,1.73883786583e-14,0.111111223088,0.110483870968,0.00136430620007,474,0.111136071887
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1676161535.45,31114086.381,-1662137025.08,-1645972758.28,-1724240537.58,-1723804262.95,-1647874618.75,10.0,968086371321000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,651,0.111103979461
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1677159585.4,23093501.915,-1684322948.71,-1641130775.61,-1706426994.56,-1702907825.11,-1644457226.11,10.0,533309830698000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,665,0.111103979461
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1691790218.97,28060003.4146,-1692441332.96,-1640363409.21,-1725406096.41,-1724599946.07,-1652514352.24,10.0,787363791627000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.000681956632204,945,0.0555519897304
720.0,-705.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1692773124.68,16218174.1016,-1685472625.81,-1675167814.08,-1719019036.79,-1716121311.27,-1676898087.71,10.0,263029171191000.0,1.73883786583e-14,0.111111223088,0.0556451612903,0.000687132319742,371,0.111136071887
720.0,-361.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1700616692.56,36991414.7012,-1699851657.42,-1628014593.0,-1750044816.75,-1746465318.56,-1645259303.3,10.0,1368364761600000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,856,0.111103979461
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1705732138.56,20976870.3272,-1704146486.42,-1682230117.94,-1746769315.54,-1739084291.65,-1683030688.77,10.0,440029088723000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,562,0.111103979461
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1709629510.92,41840060.1098,-1716814090.54,-1627570749.45,-1761005207.32,-1755686906.47,-1646132666.23,10.0,1750590630000000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,842,0.111103979461
720.0,-567.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1715264911.51,14532586.0506,-1714889252.25,-1695503593.54,-1744206091.01,-1738358986.84,-1697406454.38,10.0,211196057318000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,283,0.111103979461
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1720149327.12,49350738.9175,-1730284705.4,-1617982559.12,-1764692099.61,-1762670193.14,-1634369168.75,10.0,2435495431710000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00034346720892,931,0.0555519897304
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1725604226.14,36208660.4612,-1725067586.77,-1672572003.01,-1788056622.44,-1780830110.74,-1680390553.12,10.0,1311067092400000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,767,0.111103979461
720.0,-567.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1727232508.64,39366660.2698,-1716259386.08,-1685669364.53,-1789467987.18,-1789000220.94,-1687278025.99,10.0,1549733940800000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,753,0.111103979461
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1728762953.01,27641262.6378,-1722185879.67,-1695903191.86,-1781479763.93,-1772201766.64,-1698687259.54,10.0,764039400214000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,577,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1733963529.85,16706473.484,-1732088954.14,-1712577498.72,-1765187719.27,-1762266736.78,-1713142448.31,10.0,279106256273000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,284,0.111103979461
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1734711438.05,29238842.6991,-1732360986.91,-1693598159.35,-1783064331.35,-1777781206.99,-1695610697.01,10.0,854909922381000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,664,0.111103979461
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1739278188.37,18205076.3721,-1736872037.71,-1718021189.51,-1764475199.23,-1761868011.77,-1718308868.72,10.0,331424805714000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,576,0.111103979461
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1748543228.8,25076853.6159,-1753560735.29,-1701133450.83,-1780750329.21,-1778047272.89,-1707181540.9,10.0,628848587275000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,473,0.111136071887
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1752229351.41,32104796.3346,-1757212465.84,-1693251478.63,-1804314684.61,-1797739096.71,-1709354923.56,10.0,1030717947680000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,958,0.0555519897304
720.0,-636.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1755844660.59,16302633.6288,-1756389101.5,-1728201862.81,-1779750363.38,-1776735050.79,-1734629221.29,10.0,265775863234000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,282,0.111103979461
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1763580706.21,32718830.0147,-1767537611.04,-1693976473.59,-1803869764.17,-1800253169.52,-1711640496.23,10.0,1070521837530000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,869,0.111103979461
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1766747564.8,22546556.9401,-1769602981.39,-1726551723.6,-1807237947.04,-1794950518.01,-1732682340.19,10.0,508347229854000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,561,0.111103979461
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1784651031.7,36542805.0447,-1794773868.23,-1696854273.26,-1822867270.34,-1816475297.03,-1725736152.27,10.0,1335376600540000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,855,0.111103979461
720.0,-705.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1792457645.62,6817832.83495,-1794833635.33,-1777426173.21,-1799670279.73,-1798702056.37,-1780681353.0,10.0,46482844565400.0,1.73883786583e-14,0.0555556955262,0.0556451612903,0.000171733734263,91,0.0555519897304
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1793898245.61,28828867.852,-1797917172.23,-1753067748.35,-1834515668.0,-1831514750.94,-1756837847.65,10.0,831103621629000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,766,0.111103979461
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1795851546.65,30441445.5714,-1806746198.4,-1749202918.08,-1836802430.97,-1829775100.21,-1755080181.5,10.0,926681608477000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,841,0.111103979461
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1798035283.58,35954118.3112,-1800181930.74,-1724758708.79,-1855925665.32,-1847242770.34,-1744131802.28,10.0,1292698623540000.0,1.73883786583e-14,0.111111223088,0.110483870968,0.00136391223351,575,0.111103979461
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1798155989.95,28251483.331,-1796127551.98,-1756096987.81,-1841803804.17,-1840611200.99,-1761785228.78,10.0,798146310404000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.000681956632204,944,0.0555519897304
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1803310339.01,6257677.36247,-1801964683.42,-1794720524.98,-1817136684.35,-1813254384.47,-1796020166.64,10.0,39158525972700.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000343467468526,92,0.0555519897304
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1805278282.39,30799481.1492,-1808389045.61,-1745693235.16,-1840760805.28,-1838707701.54,-1760562609.69,10.0,948608039059000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,472,0.111136071887
720.0,-636.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3307577.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1807367534.29,42541592.3704,-1815359396.14,-1719648333.01,-1864569650.74,-1856009804.29,-1740667127.25,10.0,1809787081410000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,752,0.111103979461
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,3969093.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-1812952417.11,41032735.0328,-1822104418.37,-1736336390.68,-1878974193.61,-1866044051.4,-1753145411.56,10.0,1683685344280000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,663,0.111103979461
