npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-htse_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight,ProbabilityWeight-ft_capacity
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.24E+14,60211135.6,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,10,3.63E+15,5.91E-15,0.111111111,0.111111225,386,0.001371744,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.24E+14,42137028.45,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,-1.24E+14,10,1.78E+15,5.91E-15,0.111111111,0.111111225,285,0.001371744,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.27E+14,18918285.08,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,10,3.58E+14,5.91E-15,0.111111111,0.111110624,12,0.000685868,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.27E+14,25762887.39,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,10,6.64E+14,5.91E-15,0.111111111,0.111110624,113,0.001371736,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.27E+14,25089789.63,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,10,6.29E+14,5.91E-15,0.111111111,0.111110624,214,0.001371736,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.27E+14,40533508.03,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,10,1.64E+15,5.91E-15,0.111111111,0.111110624,315,0.001371736,0.111111111
1280,-485,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.27E+14,48844407.85,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,-1.27E+14,10,2.39E+15,5.91E-15,0.111111111,0.111110624,416,0.001371736,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.46E+14,22759582.38,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,10,5.18E+14,5.91E-15,0.111111111,0.111111225,73,0.000685872,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.46E+14,28409267.2,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,10,8.07E+14,5.91E-15,0.111111111,0.111111225,174,0.001371744,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.46E+14,44699075.24,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,10,2.00E+15,5.91E-15,0.111111111,0.111111225,275,0.001371744,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.46E+14,59175594.2,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,-1.46E+14,10,3.50E+15,5.91E-15,0.111111111,0.111111225,376,0.001371744,0.111111111
1280,-885,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.48E+14,26848905.47,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,10,7.21E+14,5.91E-15,0.111111111,0.055555041,2,0.000342932,0.055555556
1280,-785,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.48E+14,31862054.13,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,10,1.02E+15,5.91E-15,0.111111111,0.055555041,103,0.000685865,0.111111111
1280,-685,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.48E+14,34035301.45,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,10,1.16E+15,5.91E-15,0.111111111,0.055555041,204,0.000685865,0.111111111
1280,-585,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.48E+14,43963998.34,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,10,1.93E+15,5.91E-15,0.111111111,0.055555041,305,0.000685865,0.111111111
1280,-485,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.48E+14,38038647.42,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,-1.48E+14,10,1.45E+15,5.91E-15,0.111111111,0.055555041,406,0.000685865,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.67E+14,15253714.04,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,10,2.33E+14,5.91E-15,0.111111111,0.111111285,63,0.000685872,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.67E+14,42593298.96,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,10,1.81E+15,5.91E-15,0.111111111,0.111111285,164,0.001371744,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.67E+14,23152575.34,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,10,5.36E+14,5.91E-15,0.111111111,0.111111285,265,0.001371744,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.67E+14,50949225.47,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,-1.67E+14,10,2.60E+15,5.91E-15,0.111111111,0.111111285,366,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.89E+14,37342413.56,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,10,1.39E+15,5.91E-15,0.111111111,0.111111225,53,0.000685872,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.89E+14,31438653.47,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,10,9.88E+14,5.91E-15,0.111111111,0.111111225,154,0.001371744,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.89E+14,35161920.53,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,10,1.24E+15,5.91E-15,0.111111111,0.111111225,255,0.001371744,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-1.89E+14,27569549.23,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,-1.89E+14,10,7.60E+14,5.91E-15,0.111111111,0.111111225,356,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.10E+14,32139273.66,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,10,1.03E+15,5.91E-15,0.111111111,0.111111225,43,0.000685872,0.055555556
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.10E+14,42435593.2,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,10,1.80E+15,5.91E-15,0.111111111,0.111111225,245,0.001371744,0.111111111
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.10E+14,43978874.94,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,10,1.93E+15,5.91E-15,0.111111111,0.111111225,144,0.001371744,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.10E+14,30252093.46,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,-2.10E+14,10,9.15E+14,5.91E-15,0.111111111,0.111111225,346,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.32E+14,32258968.16,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,10,1.04E+15,5.91E-15,0.111111111,0.111111285,33,0.000685872,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.32E+14,43639706.69,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,10,1.90E+15,5.91E-15,0.111111111,0.111111285,134,0.001371744,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.32E+14,35766543.93,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,10,1.28E+15,5.91E-15,0.111111111,0.111111285,235,0.001371744,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.32E+14,34586423.94,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,10,1.20E+15,5.91E-15,0.111111111,0.111111285,336,0.001371744,0.111111111
1280,-385,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.32E+14,54105407.32,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,-2.32E+14,10,2.93E+15,5.91E-15,0.111111111,0.111111285,437,0.001371744,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.51E+14,34528223.9,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,10,1.19E+15,5.91E-15,0.111111111,0.055555642,94,0.000342936,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.51E+14,34793942.29,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,10,1.21E+15,5.91E-15,0.111111111,0.055555642,195,0.000685872,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.51E+14,30870801.11,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,10,9.53E+14,5.91E-15,0.111111111,0.055555642,397,0.000685872,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,8317869,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.51E+14,43910124.1,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,-2.51E+14,10,1.93E+15,5.91E-15,0.111111111,0.055555642,296,0.000685872,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.53E+14,15418185.67,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,10,2.38E+14,5.91E-15,0.111111111,0.111111225,23,0.000685872,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.53E+14,24055415.65,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,10,5.79E+14,5.91E-15,0.111111111,0.111111225,124,0.001371744,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.53E+14,33974759.63,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,10,1.15E+15,5.91E-15,0.111111111,0.111111225,225,0.001371744,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.53E+14,43414872.41,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,10,1.88E+15,5.91E-15,0.111111111,0.111111225,326,0.001371744,0.111111111
1280,-385,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,1848415,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.53E+14,35189248.96,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,-2.53E+14,10,1.24E+15,5.91E-15,0.111111111,0.111111225,427,0.001371744,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.72E+14,29979900.56,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,10,8.99E+14,5.91E-15,0.111111111,0.111111225,84,0.000685872,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.72E+14,33076718.35,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,10,1.09E+15,5.91E-15,0.111111111,0.111111225,185,0.001371744,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.72E+14,51581782.31,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,10,2.66E+15,5.91E-15,0.111111111,0.111111225,286,0.001371744,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,7393661,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.72E+14,57471188.87,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,-2.72E+14,10,3.30E+15,5.91E-15,0.111111111,0.111111225,387,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.75E+14,14917466.64,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,10,2.23E+14,5.91E-15,0.111111111,0.111110624,13,0.000685868,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.75E+14,42491712.52,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,10,1.81E+15,5.91E-15,0.111111111,0.111110624,114,0.001371736,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.75E+14,42526163.69,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,10,1.81E+15,5.91E-15,0.111111111,0.111110624,215,0.001371736,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.75E+14,47124483.38,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,10,2.22E+15,5.91E-15,0.111111111,0.111110624,316,0.001371736,0.111111111
1280,-385,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,924208,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.75E+14,45212806.79,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,-2.75E+14,10,2.04E+15,5.91E-15,0.111111111,0.111110624,417,0.001371736,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.94E+14,45453522.2,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,10,2.07E+15,5.91E-15,0.111111111,0.111111225,74,0.000685872,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.94E+14,42467330.65,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,10,1.80E+15,5.91E-15,0.111111111,0.111111225,175,0.001371744,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.94E+14,61065174.16,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,10,3.73E+15,5.91E-15,0.111111111,0.111111225,276,0.001371744,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,6469454,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.94E+14,25857854.56,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,-2.94E+14,10,6.69E+14,5.91E-15,0.111111111,0.111111225,377,0.001371744,0.111111111
1280,-785,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.96E+14,25498206.57,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,10,6.50E+14,5.91E-15,0.111111111,0.055555041,3,0.000342932,0.055555556
1280,-685,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.96E+14,39975065.63,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,10,1.60E+15,5.91E-15,0.111111111,0.055555041,104,0.000685865,0.111111111
1280,-485,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.96E+14,40049750.26,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,10,1.60E+15,5.91E-15,0.111111111,0.055555041,306,0.000685865,0.111111111
1280,-585,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.96E+14,28235181.65,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,10,7.97E+14,5.91E-15,0.111111111,0.055555041,205,0.000685865,0.111111111
1280,-385,-14704,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,10,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-2.96E+14,63928329.35,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,-2.96E+14,10,4.09E+15,5.91E-15,0.111111111,0.055555041,407,0.000685865,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.15E+14,36818997.34,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,10,1.36E+15,5.91E-15,0.111111111,0.111111285,64,0.000685872,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.15E+14,39341784.98,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,10,1.55E+15,5.91E-15,0.111111111,0.111111285,165,0.001371744,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.15E+14,38667714.46,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,10,1.50E+15,5.91E-15,0.111111111,0.111111285,266,0.001371744,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,5545246,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.15E+14,44711089.52,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,-3.15E+14,10,2.00E+15,5.91E-15,0.111111111,0.111111285,367,0.001371744,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.37E+14,31922596,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,10,1.02E+15,5.91E-15,0.111111111,0.111111225,54,0.000685872,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.37E+14,34526969.03,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,10,1.19E+15,5.91E-15,0.111111111,0.111111225,155,0.001371744,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.37E+14,44899041.51,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,10,2.02E+15,5.91E-15,0.111111111,0.111111225,256,0.001371744,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,4621038,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.37E+14,58223137.47,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,-3.37E+14,10,3.39E+15,5.91E-15,0.111111111,0.111111225,357,0.001371744,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.58E+14,45927746.52,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,10,2.11E+15,5.91E-15,0.111111111,0.111111225,44,0.000685872,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.58E+14,38038312.51,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,10,1.45E+15,5.91E-15,0.111111111,0.111111225,145,0.001371744,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.58E+14,47715373.06,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,10,2.28E+15,5.91E-15,0.111111111,0.111111225,246,0.001371744,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,3696831,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.58E+14,52704080.79,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,-3.58E+14,10,2.78E+15,5.91E-15,0.111111111,0.111111225,347,0.001371744,0.111111111
1280,-685,-24756,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.80E+14,30500937.99,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,10,9.30E+14,5.91E-15,0.111111111,0.111111285,34,0.000685872,0.055555556
1280,-585,-22243,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.80E+14,46002525.43,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,10,2.12E+15,5.91E-15,0.111111111,0.111111285,135,0.001371744,0.111111111
1280,-485,-19730,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.80E+14,41820927.31,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,10,1.75E+15,5.91E-15,0.111111111,0.111111285,236,0.001371744,0.111111111
1280,-385,-17217,-14.9,-1.00E+200,-1.00E+200,-1.00E+200,-1.00E+200,2772623,1.00E+200,-1.00E+200,ref,south_texas_project,west_south_central,covid,-3.80E+14,33378221.33,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,-3.80E+14,10,1.11E+15,5.91E-15,0.111111111,0.111111285,337,0.001371744,0.111111111
