smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-h2_storage_capacity,PointProbability,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340547024205000.0,4864674.78855,-340547024205000.0,-340547020766000.0,-340547027645000.0,-340547027301000.0,-340547021110000.0,2.0,23665060798300.0,0.111111298535,1.83804491715e-14,863,0.111290322581,0.111128939092,0.00137417737127
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340579918794000.0,19637414.7363,-340579918794000.0,-340579904909000.0,-340579932680000.0,-340579931291000.0,-340579906297000.0,2.0,385628057525000.0,0.111110410739,1.83804491715e-14,164,0.111290322581,0.111096848726,0.00137376957753
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340751960785000.0,24515415.3057,-340751960785000.0,-340751943450000.0,-340751978120000.0,-340751976387000.0,-340751945184000.0,2.0,601005587610000.0,0.111111298535,1.83804491715e-14,874,0.111290322581,0.111096848726,0.00137378055424
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340784876702000.0,33347480.8489,-340784876702000.0,-340784853122000.0,-340784900283000.0,-340784897925000.0,-340784855480000.0,2.0,1112054478970000.0,0.111110410739,1.83804491715e-14,175,0.111290322581,0.111096848726,0.00137376957753
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340956895269000.0,21041139.9164,-340956895269000.0,-340956880391000.0,-340956910148000.0,-340956908660000.0,-340956881879000.0,2.0,442729568980000.0,0.111111298535,1.83804491715e-14,885,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340989843998000.0,27193781.9971,-340989843998000.0,-340989824769000.0,-340989863227000.0,-340989861304000.0,-340989826692000.0,2.0,739501779305000.0,0.111110410739,1.83804491715e-14,186,0.111290322581,0.111096848726,0.00137376957753
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341161862139000.0,21372554.3682,-341161862139000.0,-341161847026000.0,-341161877252000.0,-341161875741000.0,-341161848538000.0,2.0,456786080220000.0,0.111111298535,1.83804491715e-14,896,0.0556451612903,0.111096848726,0.00068689027712
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341194739165000.0,40004196.4614,-341194739165000.0,-341194710878000.0,-341194767453000.0,-341194764624000.0,-341194713707000.0,2.0,1600335734520000.0,0.111110410739,1.83804491715e-14,197,0.0556451612903,0.111128939092,0.000687083195693
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341767387056000.0,10831377.3517,-341767387056000.0,-341767379397000.0,-341767394715000.0,-341767393949000.0,-341767380163000.0,2.0,117318735336000.0,0.111110410739,1.83804491715e-14,131,0.111290322581,0.055548424363,0.000686884788764
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341939441673000.0,8876565.23138,-341939441673000.0,-341939435397000.0,-341939447950000.0,-341939447322000.0,-341939436024000.0,2.0,78793410306900.0,0.111111298535,1.83804491715e-14,841,0.110483870968,0.055548424363,0.000681912811344
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341972361303000.0,4888270.10215,-341972361303000.0,-341972357847000.0,-341972364760000.0,-341972364414000.0,-341972358192000.0,2.0,23895184591500.0,0.111110410739,1.83804491715e-14,142,0.110483870968,0.111128939092,0.00136420866391
720.0,-323.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357436314415000.0,34218697.3471,-357436314415000.0,-357436290218000.0,-357436338611000.0,-357436336191000.0,-357436292638000.0,2.0,1170919248130000.0,0.0555548058612,1.83804491715e-14,53,0.110483870968,0.111128939092,0.000682099426813
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357472595524000.0,14523931.1243,-357472595524000.0,-357472585254000.0,-357472605794000.0,-357472604767000.0,-357472586281000.0,2.0,210944575304000.0,0.111111298535,1.83804491715e-14,752,0.110483870968,0.111128939092,0.00136421956423
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357608577540000.0,7584949.79853,-357608577540000.0,-357608572177000.0,-357608582903000.0,-357608582367000.0,-357608572713000.0,2.0,57531463446200.0,0.111111298535,1.83804491715e-14,763,0.111290322581,0.111128939092,0.00137417737127
720.0,-254.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357641304090000.0,7595312.4926,-357641304090000.0,-357641298719000.0,-357641309461000.0,-357641308924000.0,-357641299256000.0,2.0,57688771860300.0,0.0555548058612,1.83804491715e-14,64,0.111290322581,0.111096848726,0.000686879849244
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357813545750000.0,25599544.4841,-357813545750000.0,-357813527648000.0,-357813563852000.0,-357813562041000.0,-357813529458000.0,2.0,655336677794000.0,0.111111298535,1.83804491715e-14,774,0.111290322581,0.111096848726,0.00137378055424
720.0,-185.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-357846191641000.0,40910584.5834,-357846191641000.0,-357846162713000.0,-357846220569000.0,-357846217676000.0,-357846165605000.0,2.0,1673675930960000.0,0.0555548058612,1.83804491715e-14,75,0.111290322581,0.111096848726,0.000686879849244
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358018580846000.0,50992149.9703,-358018580846000.0,-358018544790000.0,-358018616903000.0,-358018613298000.0,-358018548395000.0,2.0,2600199358590000.0,0.111111298535,1.83804491715e-14,785,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358051163835000.0,26473873.2686,-358051163835000.0,-358051145115000.0,-358051182555000.0,-358051180683000.0,-358051146987000.0,2.0,700865965842000.0,0.0555548058612,1.83804491715e-14,86,0.111290322581,0.111096848726,0.000686879849244
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358223455779000.0,9172424.9842,-358223455779000.0,-358223449293000.0,-358223462265000.0,-358223461617000.0,-358223449942000.0,2.0,84133380090700.0,0.111111298535,1.83804491715e-14,796,0.0556451612903,0.111096848726,0.00068689027712
720.0,-47.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358256111857000.0,10710138.2814,-358256111857000.0,-358256104284000.0,-358256119430000.0,-358256118673000.0,-358256105041000.0,2.0,114707062008000.0,0.0555548058612,1.83804491715e-14,97,0.0556451612903,0.111128939092,0.000343539127373
720.0,-460.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-358828731628000.0,2832928.12457,-358828731628000.0,-358828729625000.0,-358828733632000.0,-358828733431000.0,-358828729825000.0,2.0,8025481759000.0,0.0555548058612,1.83804491715e-14,31,0.111290322581,0.055548424363,0.000343439924622
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359001032337000.0,12189330.7586,-359001032337000.0,-359001023718000.0,-359001040956000.0,-359001040094000.0,-359001024580000.0,2.0,148579784341000.0,0.111111298535,1.83804491715e-14,741,0.110483870968,0.055548424363,0.000681912811344
720.0,-391.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359033701720000.0,13779342.0269,-359033701720000.0,-359033691976000.0,-359033711463000.0,-359033710489000.0,-359033692950000.0,2.0,189870266694000.0,0.0555548058612,1.83804491715e-14,42,0.110483870968,0.111128939092,0.000682099426813
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-374534233890000.0,18378296.4285,-374534233890000.0,-374534220894000.0,-374534246885000.0,-374534245586000.0,-374534222194000.0,2.0,337761779614000.0,0.111111298535,1.83804491715e-14,652,0.110483870968,0.111128939092,0.00136421956423
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-374670259693000.0,20004701.1128,-374670259693000.0,-374670245548000.0,-374670273839000.0,-374670272424000.0,-374670246962000.0,2.0,400188066614000.0,0.111111298535,1.83804491715e-14,663,0.111290322581,0.111128939092,0.00137417737127
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-374875178584000.0,2215032.89591,-374875178584000.0,-374875177018000.0,-374875180150000.0,-374875179993000.0,-374875177174000.0,2.0,4906370729970.0,0.111111298535,1.83804491715e-14,674,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-375080093048000.0,8351402.37248,-375080093048000.0,-375080087142000.0,-375080098953000.0,-375080098362000.0,-375080087733000.0,2.0,69745921587100.0,0.111111298535,1.83804491715e-14,685,0.111290322581,0.111096848726,0.00137378055424
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-375285091512000.0,5543608.49103,-375285091512000.0,-375285087592000.0,-375285095432000.0,-375285095040000.0,-375285087984000.0,2.0,30731595101800.0,0.111111298535,1.83804491715e-14,696,0.0556451612903,0.111096848726,0.00068689027712
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3754623.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-376062650955000.0,10216525.3781,-376062650955000.0,-376062643731000.0,-376062658179000.0,-376062657457000.0,-376062644453000.0,2.0,104377390801000.0,0.111111298535,1.83804491715e-14,641,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-391595832635000.0,10569426.8604,-391595832635000.0,-391595825162000.0,-391595840109000.0,-391595839362000.0,-391595825909000.0,2.0,111712784158000.0,0.111111298535,1.83804491715e-14,552,0.110483870968,0.111128939092,0.00136421956423
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-391731817043000.0,40694469.1956,-391731817043000.0,-391731788267000.0,-391731845818000.0,-391731842940000.0,-391731791145000.0,2.0,1656039823110000.0,0.111111298535,1.83804491715e-14,563,0.111290322581,0.111128939092,0.00137417737127
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-391936754533000.0,9093987.39673,-391936754533000.0,-391936748103000.0,-391936760964000.0,-391936760321000.0,-391936748746000.0,2.0,82700606771800.0,0.111111298535,1.83804491715e-14,574,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-392141714532000.0,10949911.0315,-392141714532000.0,-392141706789000.0,-392141722275000.0,-392141721500000.0,-392141707564000.0,2.0,119900551597000.0,0.111111298535,1.83804491715e-14,585,0.111290322581,0.111096848726,0.00137378055424
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-392346651041000.0,32938554.8985,-392346651041000.0,-392346627750000.0,-392346674332000.0,-392346672003000.0,-392346630079000.0,2.0,1084948398800000.0,0.111111298535,1.83804491715e-14,596,0.0556451612903,0.111096848726,0.00068689027712
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,3128853.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-393124267983000.0,36394716.466,-393124267983000.0,-393124242248000.0,-393124293718000.0,-393124291144000.0,-393124244821000.0,2.0,1324575386640000.0,0.111111298535,1.83804491715e-14,541,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-408657425562000.0,53471435.8298,-408657425562000.0,-408657387752000.0,-408657463372000.0,-408657459591000.0,-408657391533000.0,2.0,2859194449700000.0,0.111111298535,1.83804491715e-14,452,0.110483870968,0.111128939092,0.00136421956423
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-408793416371000.0,23597303.9719,-408793416371000.0,-408793399685000.0,-408793433057000.0,-408793431388000.0,-408793401354000.0,2.0,556832754742000.0,0.111111298535,1.83804491715e-14,463,0.111290322581,0.111128939092,0.00137417737127
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-408998384047000.0,24119948.1606,-408998384047000.0,-408998366992000.0,-408998401102000.0,-408998399397000.0,-408998368697000.0,2.0,581771899272000.0,0.111111298535,1.83804491715e-14,474,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-409203308880000.0,26718644.4681,-409203308880000.0,-409203289987000.0,-409203327773000.0,-409203325883000.0,-409203291876000.0,2.0,713885962212000.0,0.111111298535,1.83804491715e-14,485,0.111290322581,0.111096848726,0.00137378055424
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-409408263169000.0,89953.2191493,-409408263169000.0,-409408263105000.0,-409408263233000.0,-409408263226000.0,-409408263112000.0,2.0,8091581635.32,0.111111298535,1.83804491715e-14,496,0.0556451612903,0.111096848726,0.00068689027712
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-410185887690000.0,11655895.3248,-410185887690000.0,-410185879448000.0,-410185895932000.0,-410185895108000.0,-410185880272000.0,2.0,135859895824000.0,0.111111298535,1.83804491715e-14,441,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425719047437000.0,20918444.0735,-425719047437000.0,-425719032646000.0,-425719062229000.0,-425719060750000.0,-425719034125000.0,2.0,437581302457000.0,0.111111298535,1.83804491715e-14,352,0.110483870968,0.111128939092,0.00136421956423
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-425855014280000.0,5279169.11642,-425855014280000.0,-425855010548000.0,-425855018013000.0,-425855017640000.0,-425855010921000.0,2.0,27869626559700.0,0.111111298535,1.83804491715e-14,363,0.111290322581,0.111128939092,0.00137417737127
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426059957718000.0,4768183.21816,-426059957718000.0,-426059954346000.0,-426059961089000.0,-426059960752000.0,-426059954683000.0,2.0,22735571201900.0,0.111111298535,1.83804491715e-14,374,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426264906212000.0,7178375.24339,-426264906212000.0,-426264901136000.0,-426264911288000.0,-426264910780000.0,-426264901644000.0,2.0,51529071134900.0,0.111111298535,1.83804491715e-14,385,0.111290322581,0.111096848726,0.00137378055424
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426469888043000.0,62730338.2939,-426469888043000.0,-426469843686000.0,-426469932400000.0,-426469927965000.0,-426469848122000.0,2.0,3935095342470000.0,0.111111298535,1.83804491715e-14,396,0.0556451612903,0.111096848726,0.00068689027712
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-427247486260000.0,10260020.3117,-427247486260000.0,-427247479005000.0,-427247493515000.0,-427247492790000.0,-427247479731000.0,2.0,105268016796000.0,0.111111298535,1.83804491715e-14,341,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-442747734907000.0,16965227.1417,-442747734907000.0,-442747722911000.0,-442747746904000.0,-442747745704000.0,-442747724111000.0,2.0,287818931969000.0,0.0555556936571,1.83804491715e-14,951,0.110483870968,0.055548424363,0.000340956678101
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-442780653144000.0,16179622.0502,-442780653144000.0,-442780641703000.0,-442780664585000.0,-442780663441000.0,-442780642847000.0,2.0,261780169688000.0,0.111111298535,1.83804491715e-14,252,0.110483870968,0.111128939092,0.00136421956423
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-442916665018000.0,19519401.7081,-442916665018000.0,-442916651215000.0,-442916678820000.0,-442916677440000.0,-442916652596000.0,2.0,381007043042000.0,0.111111298535,1.83804491715e-14,263,0.111290322581,0.111128939092,0.00137417737127
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-442952680212000.0,5681948.93883,-442952680212000.0,-442952676194000.0,-442952684229000.0,-442952683828000.0,-442952676596000.0,2.0,32284543743400.0,0.0555556936571,1.83804491715e-14,962,0.111290322581,0.111128939092,0.000687089234629
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443088622938000.0,20781013.8931,-443088622938000.0,-443088608244000.0,-443088637633000.0,-443088636163000.0,-443088609713000.0,2.0,431850538426000.0,0.0555556936571,1.83804491715e-14,973,0.111290322581,0.111128939092,0.000687089234629
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443121579516000.0,14704893.0079,-443121579516000.0,-443121569118000.0,-443121589913000.0,-443121588874000.0,-443121570157000.0,2.0,216233878373000.0,0.111111298535,1.83804491715e-14,274,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443293623527000.0,58151506.958,-443293623527000.0,-443293582408000.0,-443293664646000.0,-443293660535000.0,-443293586520000.0,2.0,3381597761490000.0,0.0555556936571,1.83804491715e-14,984,0.111290322581,0.111096848726,0.000686890825956
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443326555128000.0,48682703.3372,-443326555128000.0,-443326520704000.0,-443326589552000.0,-443326586109000.0,-443326524146000.0,2.0,2370005604220000.0,0.111111298535,1.83804491715e-14,285,0.111290322581,0.111096848726,0.00137378055424
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5631935.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443498556280000.0,16745620.4141,-443498556280000.0,-443498544439000.0,-443498568121000.0,-443498566937000.0,-443498545623000.0,2.0,280415803054000.0,0.0555556936571,1.83804491715e-14,995,0.0556451612903,0.111096848726,0.000343445412978
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-443531504522000.0,23278085.6979,-443531504522000.0,-443531488062000.0,-443531520982000.0,-443531519336000.0,-443531489708000.0,2.0,541869273757000.0,0.111111298535,1.83804491715e-14,296,0.0556451612903,0.111096848726,0.00068689027712
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-444309084558000.0,7221283.63192,-444309084558000.0,-444309079452000.0,-444309089665000.0,-444309089154000.0,-444309079963000.0,2.0,52146937292600.0,0.111111298535,1.83804491715e-14,241,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459809353276000.0,13983189.2446,-459809353276000.0,-459809343389000.0,-459809363164000.0,-459809362175000.0,-459809344378000.0,2.0,195529581451000.0,0.111111298535,1.83804491715e-14,851,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459842258988000.0,16879206.6737,-459842258988000.0,-459842247052000.0,-459842270923000.0,-459842269729000.0,-459842248246000.0,2.0,284907617932000.0,0.111110410739,1.83804491715e-14,152,0.110483870968,0.111128939092,0.00136420866391
720.0,-254.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-459978226509000.0,24529768.2475,-459978226509000.0,-459978209164000.0,-459978243855000.0,-459978242120000.0,-459978210899000.0,2.0,601709530277000.0,0.111110410739,1.83804491715e-14,163,0.111290322581,0.111128939092,0.00137416639139
720.0,-254.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460014279584000.0,53501319.002,-460014279584000.0,-460014241753000.0,-460014317416000.0,-460014313632000.0,-460014245536000.0,2.0,2862391134960000.0,0.111111298535,1.83804491715e-14,862,0.111290322581,0.111128939092,0.00137417737127
720.0,-185.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460150283351000.0,22324388.9943,-460150283351000.0,-460150267566000.0,-460150299137000.0,-460150297559000.0,-460150269144000.0,2.0,498378343971000.0,0.111111298535,1.83804491715e-14,873,0.111290322581,0.111128939092,0.00137417737127
720.0,-185.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460183249801000.0,28751623.0889,-460183249801000.0,-460183229471000.0,-460183270132000.0,-460183268099000.0,-460183231504000.0,2.0,826655830244000.0,0.111110410739,1.83804491715e-14,174,0.111290322581,0.111096848726,0.00137376957753
720.0,-116.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460355260778000.0,86293930.2871,-460355260778000.0,-460355199759000.0,-460355321797000.0,-460355315695000.0,-460355205861000.0,2.0,7446642404400000.0,0.111111298535,1.83804491715e-14,884,0.111290322581,0.111096848726,0.00137378055424
720.0,-116.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460388158436000.0,21119568.1347,-460388158436000.0,-460388143503000.0,-460388173370000.0,-460388171877000.0,-460388144996000.0,2.0,446036158195000.0,0.111110410739,1.83804491715e-14,185,0.111290322581,0.111096848726,0.00137376957753
720.0,-47.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,5006164.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460560198605000.0,93164831.4162,-460560198605000.0,-460560132728000.0,-460560264482000.0,-460560257895000.0,-460560139315000.0,2.0,8679685812810000.0,0.111111298535,1.83804491715e-14,895,0.0556451612903,0.111096848726,0.00068689027712
720.0,-47.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460593090606000.0,47910609.2886,-460593090606000.0,-460593056728000.0,-460593124484000.0,-460593121096000.0,-460593060116000.0,2.0,2295426482410000.0,0.111110410739,1.83804491715e-14,196,0.0556451612903,0.111096848726,0.000686884788764
720.0,-391.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-461370676602000.0,10579375.8528,-461370676602000.0,-461370669121000.0,-461370684083000.0,-461370683335000.0,-461370669869000.0,2.0,111923193435000.0,0.111110410739,1.83804491715e-14,141,0.110483870968,0.055548424363,0.000681907362759
720.0,-323.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,4380394.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476870957560000.0,1380929.9136,-476870957560000.0,-476870956584000.0,-476870958536000.0,-476870958439000.0,-476870956681000.0,2.0,1906967426280.0,0.111111298535,1.83804491715e-14,751,0.110483870968,0.055548424363,0.000681912811344
720.0,-323.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-476903605046000.0,588712.26889,-476903605046000.0,-476903604630000.0,-476903605462000.0,-476903605421000.0,-476903604671000.0,2.0,346582135542.0,0.0555548058612,1.83804491715e-14,52,0.110483870968,0.111128939092,0.000682099426813
