npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,elec_data_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability,ProbabilityWeight-ft_capacity,ProbabilityWeight-htse_capacity
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442690102000.0,3516314.56684,-652442690102000.0,-652442687615000.0,-652442692588000.0,-652442692340000.0,-652442687864000.0,2.0,12364468133000.0,0.000687921593205,208,0.0555467537293,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442708293000.0,6988975.63139,-652442708293000.0,-652442703351000.0,-652442713235000.0,-652442712740000.0,-652442703845000.0,2.0,48845780376100.0,0.00137597165855,218,0.11110388104,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442741425000.0,8448082.51941,-652442741425000.0,-652442735451000.0,-652442747399000.0,-652442746801000.0,-652442736049000.0,2.0,71370098254800.0,0.0013760884514,228,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442767283000.0,905872.729611,-652442767283000.0,-652442766643000.0,-652442767924000.0,-652442767860000.0,-652442766707000.0,2.0,820605402253.0,0.0013760884514,238,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442787110000.0,2020931.95189,-652442787110000.0,-652442785681000.0,-652442788539000.0,-652442788396000.0,-652442785824000.0,2.0,4084165954180.0,0.0013760884514,248,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442819220000.0,3304413.84479,-652442819220000.0,-652442816884000.0,-652442821557000.0,-652442821323000.0,-652442817118000.0,2.0,10919150857700.0,0.0013760884514,258,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442840837000.0,6778822.8773,-652442840837000.0,-652442836043000.0,-652442845630000.0,-652442845151000.0,-652442836523000.0,2.0,45952439601800.0,0.0013760884514,268,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442867802000.0,3448408.89294,-652442867802000.0,-652442865363000.0,-652442870240000.0,-652442869996000.0,-652442865607000.0,2.0,11891523892900.0,0.00137607677212,278,0.111112368515,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442898721000.0,6807241.32206,-652442898721000.0,-652442893908000.0,-652442903534000.0,-652442903053000.0,-652442894389000.0,2.0,46338534416700.0,0.0013760884514,288,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-17658.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652442924692000.0,3156060.63239,-652442924692000.0,-652442922460000.0,-652442926924000.0,-652442926701000.0,-652442922683000.0,2.0,9960718715330.0,0.000688050065345,298,0.0555571273102,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770163431000.0,4336220.52437,-652770163431000.0,-652770160365000.0,-652770166497000.0,-652770166190000.0,-652770160671000.0,2.0,18802808435900.0,0.000684035030532,107,0.0555467537293,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770201937000.0,2953353.62432,-652770201937000.0,-652770199849000.0,-652770204026000.0,-652770203817000.0,-652770200058000.0,2.0,8722297630300.0,0.00136819780737,117,0.11110388104,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770220835000.0,2930947.79691,-652770220835000.0,-652770218763000.0,-652770222908000.0,-652770222700000.0,-652770218970000.0,2.0,8590454988220.0,0.00136831394038,127,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770251594000.0,5860023.88217,-652770251594000.0,-652770247450000.0,-652770255737000.0,-652770255323000.0,-652770247864000.0,2.0,34339879899600.0,0.00136831394038,137,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770273902000.0,1678905.63927,-652770273902000.0,-652770272715000.0,-652770275089000.0,-652770274971000.0,-652770272834000.0,2.0,2818724145570.0,0.00136831394038,147,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770301942000.0,6593002.37466,-652770301942000.0,-652770297280000.0,-652770306604000.0,-652770306138000.0,-652770297746000.0,2.0,43467680312300.0,0.00136831394038,157,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770324888000.0,4324828.59218,-652770324888000.0,-652770321830000.0,-652770327946000.0,-652770327640000.0,-652770322136000.0,2.0,18704142351700.0,0.00136831394038,167,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770357477000.0,2700177.13491,-652770357477000.0,-652770355567000.0,-652770359386000.0,-652770359195000.0,-652770355758000.0,2.0,7290956559890.0,0.00136830232708,177,0.111112368515,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770386501000.0,5699301.16246,-652770386501000.0,-652770382471000.0,-652770390531000.0,-652770390128000.0,-652770382874000.0,2.0,32482033740400.0,0.00136831394038,187,0.111113311568,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-350.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-652770410627000.0,5431112.35414,-652770410627000.0,-652770406786000.0,-652770414467000.0,-652770414083000.0,-652770407170000.0,2.0,29496981403300.0,0.00068416277684,197,0.0555571273102,1.19052167158e-13,0.111111111111,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097658580000.0,118169.829117,-653097658580000.0,-653097658497000.0,-653097658664000.0,-653097658655000.0,-653097658505000.0,2.0,13964108513.5,0.000342017515266,6,0.0555467537293,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097684620000.0,1725774.88644,-653097684620000.0,-653097683399000.0,-653097685840000.0,-653097685718000.0,-653097683521000.0,2.0,2978298958650.0,0.000684098903686,16,0.11110388104,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097707000000.0,2436474.3004,-653097707000000.0,-653097705277000.0,-653097708723000.0,-653097708551000.0,-653097705450000.0,2.0,5936407016510.0,0.00068415697019,26,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097735349000.0,5520844.735,-653097735349000.0,-653097731445000.0,-653097739253000.0,-653097738863000.0,-653097731836000.0,2.0,30479726588000.0,0.00068415697019,36,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097764646000.0,3031492.54757,-653097764646000.0,-653097762503000.0,-653097766790000.0,-653097766575000.0,-653097762717000.0,2.0,9189947065940.0,0.00068415697019,46,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097785842000.0,3331723.01579,-653097785842000.0,-653097783486000.0,-653097788198000.0,-653097787963000.0,-653097783722000.0,2.0,11100378253900.0,0.00068415697019,56,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097817366000.0,4463503.72246,-653097817366000.0,-653097814210000.0,-653097820522000.0,-653097820207000.0,-653097814526000.0,2.0,19922865480400.0,0.00068415697019,66,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097845924000.0,5331791.7821,-653097845924000.0,-653097842154000.0,-653097849694000.0,-653097849317000.0,-653097842531000.0,2.0,28428003607700.0,0.00068415116354,76,0.111112368515,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097866817000.0,3477361.20332,-653097866817000.0,-653097864358000.0,-653097869276000.0,-653097869030000.0,-653097864604000.0,2.0,12092040938300.0,0.00068415697019,86,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-438.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653097897284000.0,2434984.07286,-653097897284000.0,-653097895563000.0,-653097899006000.0,-653097898834000.0,-653097895735000.0,2.0,5929147435080.0,0.00034208138842,96,0.0555571273102,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268300156000.0,1877590.00525,-653268300156000.0,-653268298828000.0,-653268301483000.0,-653268301351000.0,-653268298961000.0,2.0,3525344227810.0,0.000342017515266,410,0.0555467537293,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268320574000.0,5545719.95607,-653268320574000.0,-653268316652000.0,-653268324495000.0,-653268324103000.0,-653268317044000.0,2.0,30755009831200.0,0.000684098903686,420,0.11110388104,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268343125000.0,14440494.8222,-653268343125000.0,-653268332914000.0,-653268353336000.0,-653268352315000.0,-653268333935000.0,2.0,208527890711000.0,0.00068415697019,430,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268379483000.0,732239.389122,-653268379483000.0,-653268378965000.0,-653268380001000.0,-653268379949000.0,-653268379017000.0,2.0,536174522982.0,0.00068415697019,440,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268403651000.0,2567255.11379,-653268403651000.0,-653268401835000.0,-653268405466000.0,-653268405284000.0,-653268402017000.0,2.0,6590798819300.0,0.00068415697019,450,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268425863000.0,20863088.5285,-653268425863000.0,-653268411110000.0,-653268440615000.0,-653268439140000.0,-653268412585000.0,2.0,435268462948000.0,0.00068415697019,460,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268451235000.0,1408952.59953,-653268451235000.0,-653268450239000.0,-653268452231000.0,-653268452132000.0,-653268450338000.0,2.0,1985147427730.0,0.00068415697019,470,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268480289000.0,2598691.22513,-653268480289000.0,-653268478451000.0,-653268482126000.0,-653268481942000.0,-653268478635000.0,2.0,6753196083570.0,0.00068415116354,480,0.111112368515,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268501967000.0,2066943.21337,-653268501967000.0,-653268500506000.0,-653268503429000.0,-653268503282000.0,-653268500652000.0,2.0,4272254247290.0,0.00068415697019,490,0.111113311568,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-13224.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653268533836000.0,1217293.86975,-653268533836000.0,-653268532975000.0,-653268534696000.0,-653268534610000.0,-653268533061000.0,2.0,1481804365340.0,0.00034208138842,500,0.0555571273102,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595783008000.0,9143802.05299,-653595783008000.0,-653595776542000.0,-653595789474000.0,-653595788827000.0,-653595777189000.0,2.0,83609115984300.0,0.000687921593205,309,0.0555467537293,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595805314000.0,1302795.36558,-653595805314000.0,-653595804393000.0,-653595806236000.0,-653595806144000.0,-653595804485000.0,2.0,1697275764580.0,0.00137597165855,319,0.11110388104,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595836727000.0,3243223.03366,-653595836727000.0,-653595834434000.0,-653595839021000.0,-653595838791000.0,-653595834663000.0,2.0,10518495646000.0,0.0013760884514,329,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595865295000.0,2200803.83035,-653595865295000.0,-653595863739000.0,-653595866851000.0,-653595866696000.0,-653595863894000.0,2.0,4843537499670.0,0.0013760884514,339,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595883316000.0,5079562.19706,-653595883316000.0,-653595879724000.0,-653595886907000.0,-653595886548000.0,-653595880083000.0,2.0,25801952113800.0,0.0013760884514,349,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595922348000.0,3960553.42985,-653595922348000.0,-653595919548000.0,-653595925149000.0,-653595924869000.0,-653595919828000.0,2.0,15685983470700.0,0.0013760884514,359,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595945574000.0,10303981.759,-653595945574000.0,-653595938288000.0,-653595952860000.0,-653595952132000.0,-653595939017000.0,2.0,106172040089000.0,0.0013760884514,369,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653595972221000.0,629043.518369,-653595972221000.0,-653595971776000.0,-653595972666000.0,-653595972622000.0,-653595971821000.0,2.0,395695748002.0,0.00137607677212,379,0.111112368515,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653596001439000.0,3262663.96233,-653596001439000.0,-653595999132000.0,-653596003746000.0,-653596003515000.0,-653595999362000.0,2.0,10644976131100.0,0.0013760884514,389,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-173.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-653596027365000.0,969611.158091,-653596027365000.0,-653596026679000.0,-653596028050000.0,-653596027982000.0,-653596026748000.0,2.0,940145797894.0,0.000688050065345,399,0.0555571273102,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783061882385000.0,3971516.325,-783061882385000.0,-783061879577000.0,-783061885194000.0,-783061884913000.0,-783061879858000.0,2.0,15772941919700.0,0.000687921593205,108,0.0555467537293,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783061902732000.0,4154754.12012,-783061902732000.0,-783061899794000.0,-783061905670000.0,-783061905376000.0,-783061900088000.0,2.0,17261981798700.0,0.00137597165855,118,0.11110388104,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783061938747000.0,3070368.39451,-783061938747000.0,-783061936576000.0,-783061940918000.0,-783061940701000.0,-783061936793000.0,2.0,9427162078020.0,0.0013760884514,128,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783061958267000.0,870576.699133,-783061958267000.0,-783061957651000.0,-783061958882000.0,-783061958821000.0,-783061957713000.0,2.0,757903789073.0,0.0013760884514,138,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783061991571000.0,5814236.06644,-783061991571000.0,-783061987459000.0,-783061995682000.0,-783061995271000.0,-783061987870000.0,2.0,33805341036300.0,0.0013760884514,148,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783062019413000.0,4969385.67977,-783062019413000.0,-783062015899000.0,-783062022927000.0,-783062022575000.0,-783062016250000.0,2.0,24694794034300.0,0.0013760884514,158,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783062040196000.0,1612640.09954,-783062040196000.0,-783062039056000.0,-783062041336000.0,-783062041222000.0,-783062039170000.0,2.0,2600608090650.0,0.0013760884514,168,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783062064112000.0,6255335.90567,-783062064112000.0,-783062059689000.0,-783062068535000.0,-783062068093000.0,-783062060131000.0,2.0,39129227292800.0,0.00137607677212,178,0.111112368515,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783062103493000.0,2065522.63584,-783062103493000.0,-783062102032000.0,-783062104953000.0,-783062104807000.0,-783062102178000.0,2.0,4266383759190.0,0.0013760884514,188,0.111113311568,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-262.0,-19875.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783062123608000.0,3595826.3379,-783062123608000.0,-783062121066000.0,-783062126151000.0,-783062125897000.0,-783062121320000.0,2.0,12929967052400.0,0.000688050065345,198,0.0555571273102,1.19052167158e-13,0.111111111111,0.111460957179
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389365762000.0,6629085.59176,-783389365762000.0,-783389361074000.0,-783389370449000.0,-783389369981000.0,-783389361543000.0,2.0,43944775782900.0,0.000342017515266,7,0.0555467537293,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389390542000.0,407520.929182,-783389390542000.0,-783389390254000.0,-783389390831000.0,-783389390802000.0,-783389390283000.0,2.0,166073307721.0,0.000684098903686,17,0.11110388104,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,117823.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389418818000.0,7462592.83661,-783389418818000.0,-783389413541000.0,-783389424095000.0,-783389423567000.0,-783389414069000.0,2.0,55690291845000.0,0.00068415697019,27,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,176734.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389444754000.0,2439906.6851,-783389444754000.0,-783389443029000.0,-783389446479000.0,-783389446307000.0,-783389443201000.0,2.0,5953144632020.0,0.00068415697019,37,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,235646.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389482278000.0,2136824.80879,-783389482278000.0,-783389480767000.0,-783389483789000.0,-783389483637000.0,-783389480918000.0,2.0,4566020263440.0,0.00068415697019,47,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,294557.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389500974000.0,3720479.45232,-783389500974000.0,-783389498343000.0,-783389503604000.0,-783389503341000.0,-783389498606000.0,2.0,13841967355100.0,0.00068415697019,57,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,353469.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389524905000.0,866035.040666,-783389524905000.0,-783389524292000.0,-783389525517000.0,-783389525456000.0,-783389524354000.0,2.0,750016691661.0,0.00068415697019,67,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,412380.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389551041000.0,6580588.23123,-783389551041000.0,-783389546388000.0,-783389555694000.0,-783389555229000.0,-783389546853000.0,2.0,43304141469000.0,0.00068415116354,77,0.111112368515,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,471291.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389579701000.0,5849831.73342,-783389579701000.0,-783389575565000.0,-783389583838000.0,-783389583424000.0,-783389575979000.0,2.0,34220531309300.0,0.00068415697019,87,0.111113311568,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-350.0,-22092.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,530203.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783389604092000.0,27818.0227138,-783389604092000.0,-783389604072000.0,-783389604111000.0,-783389604109000.0,-783389604074000.0,2.0,773842387.703,0.00034208138842,97,0.0555571273102,1.19052167158e-13,0.0555555555556,0.110831234257
894.0,-85.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783887487203000.0,17868971.1705,-783887487203000.0,-783887474568000.0,-783887499838000.0,-783887498575000.0,-783887475831000.0,2.0,319300130693000.0,0.000342017515266,310,0.0555467537293,1.19052167158e-13,0.111111111111,0.0554156171285
894.0,-85.0,-15441.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,58911.0,1e+200,-1e+200,ref,davis_besse,ohio,covid,-783887518996000.0,6307642.98076,-783887518996000.0,-783887514536000.0,-783887523456000.0,-783887523010000.0,-783887514982000.0,2.0,39786359972700.0,0.000684098903686,320,0.11110388104,1.19052167158e-13,0.111111111111,0.0554156171285
