smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-288606978.774,1997377.47228,-288606978.774,-287194619.619,-290019337.929,-289878102.014,-287335855.535,2.0,3989516766760.0,0.111096848726,0.111111604332,215,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-296363792.512,7421565.79432,-296363792.512,-291115953.012,-301611632.012,-301086848.062,-291640736.962,2.0,55079638839400.0,0.111096848726,0.111109828737,126,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-300107614.138,10340426.7622,-300107614.138,-292795828.254,-307419400.022,-306688221.434,-293527006.843,2.0,106924425625000.0,0.111096848726,0.111111604332,256,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-308934958.392,19436526.6504,-308934958.392,-295191258.595,-322678658.189,-321304288.209,-296565628.574,2.0,377778568231000.0,0.111096848726,0.111111426772,335,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-313115334.141,5328340.11362,-313115334.141,-309347628.714,-316883039.568,-316506269.025,-309724399.257,2.0,28391208366400.0,0.111096848726,0.111111426772,424,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-315318446.341,14801017.0787,-315318446.341,-304852546.796,-325784345.886,-324737755.931,-305899136.75,2.0,219070106565000.0,0.111128939092,0.055553937791,47,0.110483870968,3.6760970142599995e-14,0.000682088768685
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-322277565.845,1209006.40916,-322277565.845,-321422669.215,-323132462.476,-323046972.813,-321508158.878,2.0,1461696497380.0,0.111096848726,0.111111604332,246,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-667.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-331937815.645,17449415.9227,-331937815.645,-319599215.318,-344276415.972,-343042555.939,-320833075.351,2.0,304482116045000.0,0.111128939092,0.111111604332,503,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-336214789.216,18658175.512,-336214789.216,-323021466.787,-349408111.645,-348088779.402,-324340799.03,2.0,348127513438000.0,0.111128939092,0.111109828737,157,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-338721068.11,21953137.5414,-338721068.11,-323197855.686,-354244280.534,-352691959.291,-324750176.928,2.0,481940247912000.0,0.111096848726,0.055553937791,16,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-348338874.256,1262714.81934,-348338874.256,-347446000.044,-349231748.467,-349142461.046,-347535287.465,2.0,1594448714980.0,0.111128939092,0.111111604332,623,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-351886921.928,3591167.27517,-351886921.928,-349347583.195,-354426260.661,-354172326.787,-349601517.069,2.0,12896482398300.0,0.111096848726,0.111111426772,325,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-353384939.663,19511590.8613,-353384939.663,-339588161.453,-367181717.873,-365802040.052,-340967839.274,2.0,380702177937000.0,0.111096848726,0.111111426772,414,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-363054260.686,28269658.4916,-363054260.686,-343064593.465,-383043927.908,-381044961.185,-345063560.187,2.0,799173591231000.0,0.111128939092,0.055553937791,68,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-363617809.977,30539001.8548,-363617809.977,-342023474.675,-385212145.279,-383052711.749,-344182908.205,2.0,932630634286000.0,0.111096848726,0.111111604332,205,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-369438339.0,11946476.3504,-369438339.0,-360990904.562,-377885773.439,-377041029.995,-361835648.005,2.0,142718297190000.0,0.111096848726,0.111111604332,534,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-371370404.398,8732624.96542,-371370404.398,-365195506.067,-377545302.729,-376927812.895,-365812995.9,2.0,76258738786600.0,0.111096848726,0.111109828737,116,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-460.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-371401346.29,1892519.51532,-371401346.29,-370063132.907,-372739559.673,-372605738.334,-370196954.245,2.0,3581630115860.0,0.111096848726,0.111111604332,236,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-667.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2190197.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-374100820.651,1281629.45402,-374100820.651,-373194571.773,-375007069.529,-374916444.641,-373285196.661,2.0,1642574057420.0,0.111128939092,0.111111426772,702,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-385790450.249,8509077.86426,-385790450.249,-379773623.59,-391807276.909,-391205594.243,-380375306.256,2.0,72404406100000.0,0.111128939092,0.111109828737,147,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-389094032.299,6689964.57958,-389094032.299,-384363512.979,-393824551.619,-393351499.687,-384836564.911,2.0,44755626076000.0,0.111096848726,0.111111426772,445,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-598.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-397724997.295,894787.99129,-397724997.295,-397092286.638,-398357707.951,-398294436.885,-397155557.704,2.0,800645549357.0,0.111128939092,0.111111604332,613,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-397842873.425,7868534.26508,-397842873.425,-392278979.488,-403406767.362,-402850377.968,-392835368.882,2.0,61913831480800.0,0.111096848726,0.111111426772,404,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-403181641.76,4442163.68036,-403181641.76,-400040557.699,-406322725.822,-406008617.416,-400354666.105,2.0,19732818163100.0,0.111128939092,0.111109828737,178,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-404006506.603,16506767.2511,-404006506.603,-392334459.544,-415678553.661,-414511348.956,-393501664.25,2.0,272473365082000.0,0.111096848726,0.111111426772,356,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-404823996.679,12728519.765,-404823996.679,-395823574.038,-413824419.319,-412924377.055,-396723616.302,2.0,162015215407000.0,0.111128939092,0.055553937791,37,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-413862911.094,12576145.0995,-413862911.094,-404970233.613,-422755588.575,-421866320.827,-405859501.361,2.0,158159425563000.0,0.111096848726,0.055553937791,6,0.0556451612903,3.6760970142599995e-14,0.00034343455821
720.0,-254.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-417077458.398,1433021.49528,-417077458.398,-416064159.181,-418090757.615,-417989427.693,-416165489.102,2.0,2053550605950.0,0.111128939092,0.111111604332,267,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-423335618.244,14753188.2072,-423335618.244,-412903538.819,-433767697.67,-432724489.727,-413946746.761,2.0,217656562278000.0,0.111096848726,0.055553937791,89,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-428882263.815,23759922.4786,-428882263.815,-412081461.51,-445683066.12,-444002985.889,-413761541.74,2.0,564533916187000.0,0.111096848726,0.111111426772,315,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-430696441.185,1962382.71391,-430696441.185,-429308827.061,-432084055.31,-431945293.897,-429447588.474,2.0,3850945915850.0,0.111096848726,0.111111604332,524,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-444771797.513,14331763.2644,-444771797.513,-434637710.523,-454905884.504,-453892475.805,-435651119.222,2.0,205399438267000.0,0.111096848726,0.111111604332,226,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-450350333.963,560943.807605,-450350333.963,-449953686.793,-450746981.134,-450707316.417,-449993351.51,2.0,314657955290.0,0.111128939092,0.055553937791,58,0.110483870968,3.6760970142599995e-14,0.000682088768685
720.0,-667.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-451227631.786,6540352.11235,-451227631.786,-446602904.456,-455852359.116,-455389886.383,-447065377.189,2.0,42776205753500.0,0.111128939092,0.111111604332,603,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-452169313.663,9985285.03846,-452169313.663,-445108650.901,-459229976.426,-458523910.15,-445814717.177,2.0,99705917299300.0,0.111096848726,0.111109828737,106,0.0556451612903,3.6760970142599995e-14,0.000686881190826
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-455748395.845,1892853.62384,-455748395.845,-454409946.212,-457086845.478,-456953000.515,-454543791.175,2.0,3582894841270.0,0.111096848726,0.111111426772,346,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-459426078.003,20672107.4386,-459426078.003,-444808690.652,-474043465.354,-472581726.619,-446270429.387,2.0,427336025952000.0,0.111096848726,0.111111426772,435,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-461090699.281,3587520.75671,-461090699.281,-458553939.027,-463627459.536,-463373783.511,-458807615.052,2.0,12870305179800.0,0.111128939092,0.055553937791,27,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-469479164.047,4580378.3071,-469479164.047,-466240347.486,-472717980.609,-472394098.952,-466564229.142,2.0,20979865436100.0,0.111096848726,0.111111604332,514,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-471059505.612,1189306.87436,-471059505.612,-470218538.656,-471900472.568,-471816375.872,-470302635.352,2.0,1414450841400.0,0.111128939092,0.111109828737,137,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-474107088.701,28078484.5599,-474107088.701,-454252601.863,-493961575.539,-491976126.855,-456238050.547,2.0,788401295182000.0,0.111128939092,0.111111604332,257,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-486246175.587,8492008.49356,-486246175.587,-480241418.796,-492250932.379,-491650456.7,-480841894.475,2.0,72114208254700.0,0.111096848726,0.111111426772,305,0.0556451612903,3.6760970142599995e-14,0.000686891069887
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-488108023.015,10389322.8714,-488108023.015,-480761662.361,-495454383.669,-494719747.604,-481496298.426,2.0,107938029726000.0,0.111128939092,0.111109828737,168,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-490768708.567,13534471.7721,-490768708.567,-481198391.797,-500339025.337,-499381993.66,-482155423.474,2.0,183181926149000.0,0.111096848726,0.111111426772,425,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-495107805.95,685156.879169,-495107805.95,-494623326.875,-495592285.026,-495543837.118,-494671774.783,2.0,469439949072.0,0.111096848726,0.111111604332,634,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-510684064.977,13427327.8291,-510684064.977,-501189510.415,-520178619.538,-519229164.082,-502138965.871,2.0,180293132630000.0,0.055548424363,0.055553937791,100,0.0556451612903,3.6760970142599995e-14,0.000171717279105
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515188795.637,8681144.40439,-515188795.637,-509050299.56,-521327291.714,-520713442.106,-509664149.168,2.0,75362268169900.0,0.111128939092,0.055553937791,48,0.110483870968,3.6760970142599995e-14,0.000682088768685
720.0,-460.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-515336345.692,9123746.04476,-515336345.692,-508884882.994,-521787808.39,-521142662.12,-509530029.264,2.0,83242741889300.0,0.111096848726,0.111111426772,336,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-519203700.519,1494772.04785,-519203700.519,-518146737.067,-520260663.97,-520154967.625,-518252433.413,2.0,2234343475030.0,0.111096848726,0.055553937791,79,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-525712760.642,36656108.8043,-525712760.642,-499792977.534,-551632543.749,-549040565.438,-502384955.845,2.0,1343670312680000.0,0.111096848726,0.111111604332,216,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-528439165.801,12845850.7817,-528439165.801,-519355777.603,-537522553.999,-536614215.179,-520264116.423,2.0,165015882305000.0,0.111128939092,0.111111604332,247,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-536158285.119,15826738.1347,-536158285.119,-524967091.259,-547349478.978,-546230359.592,-526086210.645,2.0,250485639985000.0,0.111128939092,0.111109828737,127,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-542746810.712,13121242.3933,-542746810.712,-533468691.238,-552024930.186,-551097118.239,-534396503.185,2.0,172167001945000.0,0.111096848726,0.111111604332,545,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-546261742.402,3695357.65577,-546261742.402,-543648729.944,-548874754.859,-548613453.613,-543910031.19,2.0,13655668204100.0,0.111128939092,0.111111604332,278,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-254.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-549040443.869,3623314.31738,-549040443.869,-546478373.745,-551602513.993,-551346306.98,-546734580.757,2.0,13128406642500.0,0.111128939092,0.111111426772,367,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-552822541.334,28246295.0855,-552822541.334,-532849394.536,-572795688.132,-570798373.453,-534846709.216,2.0,797853186056000.0,0.111096848726,0.111111604332,504,0.0556451612903,3.6760970142599995e-14,0.00068689216756
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-557403998.216,19988994.1955,-557403998.216,-543269644.871,-571538351.561,-570124916.226,-544683080.206,2.0,399559888948000.0,0.111128939092,0.055553937791,17,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-557707540.858,19894687.7359,-557707540.858,-543639872.251,-571775209.466,-570368442.605,-545046639.111,2.0,395798600108000.0,0.111096848726,0.111111426772,415,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-558196486.982,47073543.1339,-558196486.982,-524910465.418,-591482508.547,-588153906.39,-528239067.574,2.0,2215918463180000.0,0.111096848726,0.111111426772,456,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-558706482.253,5238754.26418,-558706482.253,-555002123.588,-562410840.918,-562040405.052,-555372559.455,2.0,27444546240400.0,0.111096848726,0.111111604332,624,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-561572679.828,44545381.5437,-561572679.828,-530074338.468,-593071021.188,-589921187.052,-533224172.604,2.0,1984291016870000.0,0.111096848726,0.111109828737,189,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-566491071.28,5664612.76846,-566491071.28,-562485585.178,-570496557.381,-570096008.771,-562886133.788,2.0,32087837816600.0,0.111096848726,0.111111604332,535,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-569606078.64,5880890.00403,-569606078.64,-565447661.438,-573764495.841,-573348654.121,-565863503.159,2.0,34584867239600.0,0.111128939092,0.111109828737,158,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-573203698.746,6063462.20569,-573203698.746,-568916183.503,-577491213.989,-577062462.465,-569344935.027,2.0,36765573919800.0,0.111096848726,0.111111604332,206,0.0556451612903,3.6760970142599995e-14,0.00068689216756
