smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-htse_capacity,ProbabilityWeight-meoh_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability
720.0,-667.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-197573155.837,12564049.3774,-197573155.837,-188689031.323,-206457280.351,-205568867.9,-189577443.775,2.0,157855336758000.0,302,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-215029859.171,30156140.3559,-215029859.171,-193706247.831,-236353470.511,-234221109.377,-195838608.965,2.0,909392801163000.0,17,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-218661351.754,11239633.2719,-218661351.754,-210713730.849,-226608972.659,-225814210.568,-211508492.94,2.0,126329356087000.0,200,0.0556451612903,0.055548424363,0.000343442394382,0.111110410739,1.83804491715e-14
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-224427469.423,9131562.20382,-224427469.423,-217970479.866,-230884458.981,-230238760.025,-218616178.822,2.0,83385428282300.0,225,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-185.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-229440964.233,25450991.6805,-229440964.233,-211444395.428,-247437533.038,-245637876.158,-213244052.309,2.0,647752977522000.0,179,0.111290322581,0.111096848726,0.00137376957753,0.111110410739,1.83804491715e-14
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-241650272.994,1774347.16167,-241650272.994,-240395620.084,-242904925.905,-242779460.614,-240521085.375,2.0,3148307850130.0,323,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-667.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-242582682.494,23139570.8724,-242582682.494,-226220535.017,-258944829.972,-257308615.224,-227856749.764,2.0,535439740158000.0,106,0.0556451612903,0.111096848726,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-529.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-242749244.619,13278417.5789,-242749244.619,-233359985.506,-252138503.733,-251199577.822,-234298911.417,2.0,176316373399000.0,127,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-243701676.878,46274483.0638,-243701676.878,-210980676.108,-276422677.649,-273150577.572,-214252776.185,2.0,2141327782820000.0,256,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-260337586.943,17898108.3741,-260337586.943,-247681713.141,-272993460.745,-271727873.365,-248947300.522,2.0,320342283372000.0,28,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-391.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-262011963.58,7995066.08096,-262011963.58,-256358598.138,-267665329.022,-267099992.477,-256923934.682,2.0,63921081638900.0,246,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-391.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-277891358.015,27770603.3183,-277891358.015,-258254576.091,-297528139.939,-295564461.746,-260218254.283,2.0,771206408662000.0,148,0.110483870968,0.111128939092,0.00136420866391,0.111110410739,1.83804491715e-14
720.0,-598.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-279952507.801,11062413.9169,-279952507.801,-272130199.904,-287774815.698,-286992584.909,-272912430.694,2.0,122377001669000.0,313,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-289295408.204,11772060.4012,-289295408.204,-280971304.466,-297619511.942,-296787101.568,-281803714.84,2.0,138581406088000.0,49,0.110483870968,0.111096848726,0.000681902459032,0.0555548058612,1.83804491715e-14
720.0,-254.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-289297180.271,82838812.4633,-289297180.271,-230721294.232,-347873066.309,-342015477.705,-236578882.836,2.0,6862268850330000.0,169,0.111290322581,0.111096848726,0.00137376957753,0.111110410739,1.83804491715e-14
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-291439338.459,10234261.2522,-291439338.459,-284202622.927,-298676053.991,-297952382.438,-284926294.481,2.0,104740103378000.0,7,0.0556451612903,0.111128939092,0.000343539127373,0.0555548058612,1.83804491715e-14
720.0,-598.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-297407402.689,26062062.8612,-297407402.689,-278978741.308,-315836064.069,-313993197.931,-280821607.446,2.0,679231120579000.0,215,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-254.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-299154273.196,17954554.6634,-299154273.196,-286458485.84,-311850060.551,-310580481.816,-287728064.576,2.0,322366033160000.0,267,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-667.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-307288334.081,2382673.6018,-307288334.081,-305603529.419,-308973138.742,-308804658.276,-305772009.886,2.0,5677133492700.0,303,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-598.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-320639658.649,546317.790121,-320639658.649,-320253353.635,-321025963.663,-320987333.161,-320291984.136,2.0,298463127803.0,18,0.111290322581,0.111128939092,0.000687078254746,0.0555548058612,1.83804491715e-14
720.0,-460.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-320780220.456,15023864.0443,-320780220.456,-310156744.31,-331403696.601,-330341348.986,-311219091.925,2.0,225716490821000.0,334,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-116.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-321562578.624,19799373.5789,-321562578.624,-307562307.303,-335562849.945,-334162822.813,-308962334.435,2.0,392015194117000.0,190,0.111290322581,0.055548424363,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-667.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-326643440.064,5535163.39432,-326643440.064,-322729488.493,-330557391.635,-330165996.478,-323120883.65,2.0,30638033801800.0,401,0.0556451612903,0.055548424363,0.00034344513856,0.111111298535,1.83804491715e-14
720.0,-460.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-331982270.185,49292396.1609,-331982270.185,-297127282.598,-366837257.771,-363351759.012,-300612781.357,2.0,2429740319290000.0,138,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-185.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-340113723.001,26697342.0602,-340113723.001,-321235851.391,-358991594.612,-357103807.451,-323123638.552,2.0,712748073080000.0,180,0.111290322581,0.055548424363,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-460.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-341029354.151,12337927.8438,-341029354.151,-332305121.707,-349753586.595,-348881163.351,-333177544.952,2.0,152224463479000.0,236,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-323.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-342599213.177,1319380.63162,-342599213.177,-341666270.185,-343532156.168,-343438861.869,-341759564.484,2.0,1740765251080.0,257,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-598.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-342776166.842,4791012.64678,-342776166.842,-339388409.311,-346163924.374,-345825148.62,-339727185.064,2.0,22953802181600.0,117,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-185.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-344172653.38,33938784.4638,-344172653.38,-320174308.74,-368170998.02,-365771163.556,-322574143.204,2.0,1151841090880000.0,278,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-667.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-352242749.256,7758872.04363,-352242749.256,-346756398.22,-357729100.293,-357180465.189,-347305033.324,2.0,60200095389400.0,205,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-355011259.914,11672618.868,-355011259.914,-346757471.959,-363265047.87,-362439669.075,-347582850.754,2.0,136250031238000.0,60,0.110483870968,0.055548424363,0.000340951229516,0.0555548058612,1.83804491715e-14
720.0,-460.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-359473863.501,38629465.5994,-359473863.501,-332158706.422,-386789020.579,-384057504.872,-334890222.129,2.0,1492235612500000.0,39,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-529.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-363801201.528,13533212.7326,-363801201.528,-354231775.033,-373370628.022,-372413685.373,-355188717.683,2.0,183147846867000.0,324,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-323.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-369399117.838,40178909.3055,-369399117.838,-340988338.608,-397809897.069,-394968819.146,-343829416.531,2.0,1614344752980000.0,159,0.110483870968,0.111096848726,0.00136381472552,0.111110410739,1.83804491715e-14
720.0,-391.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-380513061.851,4223542.55355,-380513061.851,-377526566.271,-383499557.431,-383200907.873,-377825215.829,2.0,17838311701600.0,50,0.110483870968,0.055548424363,0.000340951229516,0.0555548058612,1.83804491715e-14
720.0,-529.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-383247191.578,30897204.6434,-383247191.578,-361399568.655,-405094814.501,-402910052.208,-363584330.947,2.0,954637254775000.0,226,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-391.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-400720344.945,12163167.3292,-400720344.945,-392119686.845,-409321003.044,-408460937.234,-392979752.655,2.0,147942639477000.0,345,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-667.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-403874753.296,950520.306545,-403874753.296,-403202633.942,-404546872.651,-404479660.715,-403269845.877,2.0,903488853154.0,107,0.0556451612903,0.111128939092,0.000687083195693,0.111110410739,1.83804491715e-14
720.0,-529.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-404715022.981,9652178.31567,-404715022.981,-397889902.241,-411540143.722,-410857631.648,-398572414.315,2.0,93164546237400.0,29,0.111290322581,0.111096848726,0.000686879849244,0.0555548058612,1.83804491715e-14
720.0,-598.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-406405171.14,18201405.2674,-406405171.14,-393534834.048,-419275508.232,-417988474.522,-394821867.757,2.0,331291153707000.0,314,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-254.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-409374032.167,2767775.64803,-409374032.167,-407416919.237,-411331145.096,-411135433.803,-407612630.53,2.0,7660582037850.0,268,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-116.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-411640979.648,42203166.3965,-411640979.648,-381798834.501,-441483124.794,-438498910.28,-384783049.016,2.0,1781107253890000.0,289,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-598.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-420034077.57,18303508.9803,-420034077.57,-407091542.25,-432976612.889,-431682359.357,-408385795.782,2.0,335018440992000.0,412,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-391.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-421433627.772,55833773.6821,-421433627.772,-381953187.783,-460914067.762,-456966023.763,-385901231.782,2.0,3117410283590000.0,247,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-254.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-426598488.57,64589330.328,-426598488.57,-380926935.103,-472270042.038,-467702886.691,-385494090.45,2.0,4171781592220000.0,170,0.111290322581,0.055548424363,0.000686884788764,0.111110410739,1.83804491715e-14
720.0,-460.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-431724960.575,66070793.3619,-431724960.575,-385005854.55,-478444066.599,-473772155.997,-389677765.153,2.0,4365349735470000.0,40,0.111290322581,0.055548424363,0.000343439924622,0.0555548058612,1.83804491715e-14
720.0,-529.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-432645927.285,27602876.0846,-432645927.285,-413127746.426,-452164108.145,-450212290.059,-415079564.512,2.0,761918768145000.0,128,0.111290322581,0.111128939092,0.00137416639139,0.111110410739,1.83804491715e-14
720.0,-667.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-435993457.46,12701863.923,-435993457.46,-427011883.346,-444975031.574,-444076874.162,-427910040.758,2.0,161337347119000.0,8,0.0556451612903,0.111128939092,0.000343539127373,0.0555548058612,1.83804491715e-14
720.0,-598.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-437873295.496,55003917.7519,-437873295.496,-398979652.262,-476766938.73,-472877574.407,-402869016.585,2.0,3025430968060000.0,216,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-460.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-438284394.292,8866095.62044,-438284394.292,-432015117.957,-444553670.628,-443926742.995,-432642045.59,2.0,78607651550800.0,335,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-460.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-441581098.24,43085277.3456,-441581098.24,-411115206.459,-472046990.02,-469000400.842,-414161795.637,2.0,1856341123940000.0,237,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
720.0,-667.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-444651588.305,10003125.3467,-444651588.305,-437578310.539,-451724866.07,-451017538.294,-438285638.316,2.0,100062516702000.0,402,0.0556451612903,0.111128939092,0.000687088685635,0.111111298535,1.83804491715e-14
720.0,-323.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-460124363.084,3444429.78588,-460124363.084,-457688783.426,-462559942.743,-462316384.777,-457932341.391,2.0,11864096549900.0,258,0.110483870968,0.111128939092,0.00136421956423,0.111111298535,1.83804491715e-14
720.0,-667.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-467128480.312,14782691.6196,-467128480.312,-456675538.823,-477581421.8,-476536127.651,-457720832.972,2.0,218527971519000.0,304,0.0556451612903,0.111096848726,0.00068689027712,0.111111298535,1.83804491715e-14
720.0,-323.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-475176289.274,13865882.2698,-475176289.274,-465371629.894,-484980948.654,-484000482.716,-466352095.832,2.0,192262691119000.0,356,0.110483870968,0.111096848726,0.00136382562269,0.111111298535,1.83804491715e-14
720.0,-47.0,-1181.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-478146916.837,36122962.1049,-478146916.837,-452604125.376,-503689708.298,-501135429.152,-455158404.523,2.0,1304868391230000.0,300,0.0556451612903,0.055548424363,0.00034344513856,0.111111298535,1.83804491715e-14
720.0,-529.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-479017141.674,5557242.26804,-479017141.674,-475087577.982,-482946705.367,-482553748.998,-475480534.351,2.0,30882941625700.0,325,0.111290322581,0.111096848726,0.00137378055424,0.111111298535,1.83804491715e-14
720.0,-529.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,2503082.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-499934904.41,15929983.9911,-499934904.41,-488670704.705,-511199104.114,-510072684.144,-489797124.676,2.0,253764389957000.0,423,0.111290322581,0.111128939092,0.00137417737127,0.111111298535,1.83804491715e-14
